,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
7462.json,1.0376864436695143,0.009882728034947755,199,99.23685749010528,2020-07-13 08:20:13.521564056,2020-07-13 08:20:14.559250500,,,,,,,,
7468.json,1.2313908258476474,0.009851126606781179,96,100,2020-07-13 08:20:31.060699636,2020-07-13 08:20:32.292090462,,,,,,,,
7482.json,1.8838156517367004,0.009914819219666844,74,100,2020-07-13 06:48:25.550286024,2020-07-13 06:48:27.434101676,,,,,,,,
7489.json,1.079061315131014,0.009899645092945083,206,97.86651561971968,2020-07-13 06:48:51.737101720,2020-07-13 06:48:52.816163035,,,,,,,,
7493.json,1.0333035878658023,0.00984098655110288,165,97.23969007826014,2020-07-13 06:48:31.732624080,2020-07-13 06:48:32.765927668,,,,,,,,
7497.json,1.1438474870017359,0.009860754198290826,79,100,2020-07-13 06:48:39.042794294,2020-07-13 06:48:40.186641781,,,,,,,,
7500.json,1.323623984859676,0.009877790931788626,154,96.67589373950143,2020-07-13 06:48:28.128101158,2020-07-13 06:48:29.451725144,,,,,,,,
7517.json,1.2055208525101122,0.009881318463197642,36,99.04745009938148,2020-07-13 06:48:32.265296085,2020-07-13 06:48:33.470816937,,,,,,,,
7518.json,1.0478602852952932,0.009885474389578238,15,98.50357419748339,2020-07-13 06:48:35.115317958,2020-07-13 06:48:36.163178243,,,,,,,,
7521.json,1.2958272230369303,0.009891810862877331,189,98.11733175899423,2020-07-13 06:48:41.194507399,2020-07-13 06:48:42.490334622,,,,,,,,
7523.json,1.0751427791022294,0.009863695221121372,29,98.09248268137476,2020-07-13 06:48:58.920143981,2020-07-13 06:48:59.995286760,,,,,,,,
7528.json,1.0759168318431946,0.00987079662241463,180,98.44451078363147,2020-07-13 06:46:55.626611051,2020-07-13 06:46:56.702527883,,,,,,,,
7540.json,1.0231363090981809,0.009837849125944046,94,100,2020-07-13 06:46:16.014228406,2020-07-13 06:46:17.037364715,,,,,,,,
7545.json,1.153034122610734,0.009854992500946444,176,97.98605496404146,2020-07-13 06:46:32.812117904,2020-07-13 06:46:33.965152027,,,,,,,,
7547.json,1.2077306330599598,0.00989943141852426,148,96.72927767273593,2020-07-13 06:46:34.149883095,2020-07-13 06:46:35.357613728,,,,,,,,
7549.json,2.0169777033360177,0.009935850755349841,78,100,2020-07-13 06:46:37.531328908,2020-07-13 06:46:39.548306612,,,,,,,,
7550.json,1.2493439694069437,0.009915428328626538,164,97.33396948868807,2020-07-13 06:46:45.272453124,2020-07-13 06:46:46.521797093,,,,,,,,
7556.json,1.2369106764802709,0.009895285411842166,194,98.52335893890412,2020-07-13 06:46:50.676026283,2020-07-13 06:46:51.912936960,,,,,,,,
7572.json,1.2013098372432154,0.00984680194461652,133,99.65760521803529,2020-07-13 06:46:35.128749473,2020-07-13 06:46:36.330059310,,,,,,,,
7573.json,1.1846967755392157,0.009872473129493464,55,99.29090257991106,2020-07-13 06:46:36.154775985,2020-07-13 06:46:37.339472761,,,,,,,,
7576.json,1.2322541635969841,0.009858033308775873,99,100,2020-07-13 06:46:37.306106499,2020-07-13 06:46:38.538360662,,,,,,,,
7577.json,1.0739183550980727,0.009852461973376813,156,98.56760684565508,2020-07-13 06:46:38.414043754,2020-07-13 06:46:39.487962109,,,,,,,,
7581.json,1.0325330886237154,0.009833648463083005,85,100,2020-07-13 06:46:41.261554181,2020-07-13 06:46:42.294087270,,,,,,,,
7582.json,1.0502880134283075,0.00981577582643278,108,97.66103789054611,2020-07-13 06:46:42.813796139,2020-07-13 06:46:43.864084152,,,,,,,,
7600.json,1.231681929588877,0.009853455436711017,21,98.88505155560871,2020-07-13 07:36:12.894280763,2020-07-13 07:36:14.125962691,,,,,,,,
7605.json,1.4265373940791264,0.009906509681105045,181,99.09048262414889,2020-07-13 07:36:53.836585227,2020-07-13 07:36:55.263122621,,,,,,,,
7614.json,1.180225043476418,0.009835208695636817,21,99.60901641436855,2020-07-13 07:36:07.595153010,2020-07-13 07:36:08.775378053,,,,,,,,
7648.json,1.2478336221837125,0.00990344144590248,125,96.8175055183936,2020-07-13 08:18:48.089588055,2020-07-13 08:18:49.337421677,,,,,,,,
7669.json,1.0238634848686843,0.009844841200660426,193,99.46775613860139,2020-07-13 06:42:48.537528330,2020-07-13 06:42:49.561391814,,,,,,,,
7712.json,1.2554158842053802,0.00988516444256205,131,96.98487123588268,2020-07-13 06:42:30.486092119,2020-07-13 06:42:31.741508003,,,,,,,,
7715.json,1.0961689291788517,0.009875395758368034,65,96.63995780090532,2020-07-13 06:42:36.885071995,2020-07-13 06:42:37.981240924,,,,,,,,
7717.json,1.4638048260231997,0.009890573148805403,5,99.6585894744308,2020-07-13 06:42:48.297560325,2020-07-13 06:42:49.761365151,,,,,,,,
7733.json,1.3514932702850544,0.009864914381642732,3,99.76433148588245,2020-07-13 06:42:47.825623250,2020-07-13 06:42:49.177116521,,,,,,,,
7751.json,1.8368761382406635,0.00992906020670629,28,100,2020-07-13 11:49:09.993429405,2020-07-13 11:49:11.830305543,,,,,,,,
7758.json,2.3929950183354745,0.009929439910105703,34,100,2020-07-13 11:49:05.011377338,2020-07-13 11:49:07.404372356,,,,,,,,
7762.json,1.0666657023653414,0.009876534281160568,143,99.53988237513589,2020-07-13 11:49:29.289020601,2020-07-13 11:49:30.355686303,,,,,,,,
7784.json,1.050642757750154,0.009819091193926674,7,100,2020-07-13 07:23:40.248928535,2020-07-13 07:23:41.299571293,,,,,,,,
7785.json,1.0197125920961554,0.009900122253360732,126,98.69469471755359,2020-07-13 07:23:30.814218573,2020-07-13 07:23:31.833931165,,,,,,,,
7795.json,1.038184310692344,0.009887469625641371,127,99.33423399308586,2020-07-13 07:23:34.328347215,2020-07-13 07:23:35.366531526,,,,,,,,
7823.json,1.186454913029083,0.009887124275242357,173,97.84854758023623,2020-07-13 07:23:09.354975682,2020-07-13 07:23:10.541430595,,,,,,,,
7827.json,1.102417296821514,0.009843011578763518,57,98.86366037172337,2020-07-13 07:23:35.043872805,2020-07-13 07:23:36.146290102,,,,,,,,
7838.json,1.6101583987175072,0.009878272384769984,71,100,2020-07-13 07:23:03.645962294,2020-07-13 07:23:05.256120693,,,,,,,,
7841.json,1.143847487001734,0.009860754198290812,43,98.71931531606386,2020-07-13 07:23:11.694440741,2020-07-13 07:23:12.838288228,,,,,,,,
7845.json,1.0238634848686843,0.009844841200660426,128,97.78574937566319,2020-07-13 07:23:29.388081589,2020-07-13 07:23:30.411945074,,,,,,,,
7849.json,1.1190363739133034,0.00990297676029472,16,100,2020-07-13 07:23:45.650727658,2020-07-13 07:23:46.769764031,,,,,,,,
7853.json,1.2731474140972274,0.009869359799203314,107,97.19252979219291,2020-07-13 06:43:12.765181313,2020-07-13 06:43:14.038328727,,,,,,,,
7861.json,1.0318624183442218,0.009827261127087827,26,98.73702321179138,2020-07-13 06:43:28.252233036,2020-07-13 06:43:29.284095454,,,,,,,,
7862.json,1.3111887083637939,0.009858561717021007,192,97.81487488579272,2020-07-13 06:43:38.789250243,2020-07-13 06:43:40.100438952,,,,,,,,
7864.json,1.5917877616317817,0.0098868805070297,118,98.5851340974633,2020-07-13 06:43:26.628449540,2020-07-13 06:43:28.220237302,,,,,,,,
7870.json,1.8349834719775018,0.009918829578256766,9,100,2020-07-13 06:43:49.391011729,2020-07-13 06:43:51.225995201,,,,,,,,
7876.json,1.4690883054663217,0.009926272334231904,27,98.51609739827678,2020-07-13 06:43:40.427248010,2020-07-13 06:43:41.896336315,,,,,,,,
7881.json,1.0065088945807261,0.009867734260595354,117,98.14351136002195,2020-07-13 06:43:19.933173868,2020-07-13 06:43:20.939682762,,,,,,,,
7896.json,1.3084615629549425,0.009912587598143504,61,100,2020-07-13 06:43:18.341246535,2020-07-13 06:43:19.649708098,,,,,,,,
7901.json,1.1282867884683956,0.009897252530424522,147,99.51183738085645,2020-07-13 06:43:10.415501608,2020-07-13 06:43:11.543788396,,,,,,,,
7903.json,1.293463908401833,0.009873770293143763,191,96.7440731643391,2020-07-13 06:43:10.357054319,2020-07-13 06:43:11.650518228,,,,,,,,
7904.json,1.9567135745960922,0.009932556216223819,2,100,2020-07-13 06:43:10.989809748,2020-07-13 06:43:12.946523323,,,,,,,,
7909.json,1.2327601675183946,0.009862081340147157,204,98.35027414630339,2020-07-13 06:43:13.499922984,2020-07-13 06:43:14.732683152,,,,,,,,
7911.json,1.7318859715124049,0.00989649126578517,5,99.00572472896766,2020-07-13 06:43:13.969403510,2020-07-13 06:43:15.701289481,,,,,,,,
7912.json,1.2810599840826278,0.009854307569866367,31,97.63467920235061,2020-07-13 06:43:14.275161729,2020-07-13 06:43:15.556221713,,,,,,,,
7916.json,1.5980896326200131,0.009926022562857224,146,97.72562369372957,2020-07-13 06:43:19.245050440,2020-07-13 06:43:20.843140073,,,,,,,,
7922.json,1.0755197447775053,0.009867153621811975,5,98.61390601943273,2020-07-13 06:43:30.606997093,2020-07-13 06:43:31.682516838,,,,,,,,
7923.json,1.2783320395069744,0.009909550693852515,45,99.39786668562583,2020-07-13 06:43:31.377274091,2020-07-13 06:43:32.655606130,,,,,,,,
7929.json,1.1615874203414478,0.009843961189334303,42,98.17101896256595,2020-07-13 06:43:33.416165786,2020-07-13 06:43:34.577753207,,,,,,,,
