,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
2747.json,1.266460035993438,0.0098942190311987,28,100.0,2020-07-18 08:46:13.939108108,2020-07-18 08:46:15.205568144,11.40250598259692,14.35878734468664,-63.224586,-60.252605,DUR+AFT,Present,Socialising,10.0
2777.json,1.049192896891057,0.0098980461970854,37,99.39305941234416,2020-07-18 08:07:41.707486323,2020-07-18 08:07:42.756679220,24.36722793001117,26.903996525388777,-51.923588,-49.309338,BEF+DUR,Present,Travelling,3.0
2780.json,1.1243884465170808,0.0098630565483954,37,99.53764858843596,2020-07-18 08:07:38.889388772,2020-07-18 08:07:40.013777219,19.927280669516705,26.241100230115524,-56.245552,-49.931732,BEF+DUR,Present,Travelling,3.0
2792.json,1.0244118821572137,0.0098501142515116,12,99.53997605350771,2020-07-18 08:07:15.980640713,2020-07-18 08:07:17.005052595,31.31160115086755,34.991713205973305,-38.908966,-35.236576,BEF+DUR,Present,Travelling,3.0
2801.json,1.433708867037378,0.0098876473588784,20,99.38000557474518,2020-07-18 08:07:16.764152084,2020-07-18 08:07:18.197860951,20.70614816877577,29.66706085205078,-51.02954,-42.095615,BEF+DUR,Present,Travelling,3.0
2818.json,1.1982603961562672,0.0099029784806303,12,98.53351250111676,2020-07-18 08:00:04.224974182,2020-07-18 08:00:05.423234578,17.8962011526752,22.231839135782607,-57.887028,-53.551395,DUR,Present,Travelling,3.0
2822.json,1.1309131744120222,0.0098340276035828,12,99.10119859753998,2020-07-18 08:00:56.876094514,2020-07-18 08:00:58.007007688,36.94726783912498,39.09328468696221,-39.627037,-37.519257,DUR,Present,Travelling,3.0
2826.json,2.252835509568122,0.0099243855047053,65,97.17677133112826,2020-07-18 08:11:18.774565435,2020-07-18 08:11:21.027400944,21.925158766891425,24.370156641983733,-49.663704,-47.23141,DUR,Present,Travelling,1.0
2836.json,1.879648114428626,0.0099452281186699,19,97.25109989711004,2020-07-18 08:11:06.543228835,2020-07-18 08:11:08.422876950,20.78495318202649,23.10714597217107,-51.780064,-49.42372,DUR,Present,Travelling,1.0
2843.json,1.1482398482013654,0.0098986193810462,59,98.33207628164082,2020-07-18 08:15:07.385639880,2020-07-18 08:15:08.533879728,12.168948785189924,13.955646172885237,-64.119446,-62.339035,DUR+AFT,Present,Travelling,4.0
2846.json,1.1183043586765642,0.0098964987493501,40,99.88002490684585,2020-07-18 08:15:08.307225307,2020-07-18 08:15:09.425529666,16.419963073730468,18.096343421936037,-58.659424,-56.958622,DUR+AFT,Present,Travelling,4.0
2863.json,1.172951610524592,0.0098567362228957,40,97.4268046582998,2020-07-18 08:47:39.704441786,2020-07-18 08:47:40.877393396,9.577109486067377,10.77381860642206,-58.477962,-57.286068,AFT,Present,Socialising,10.0
2881.json,1.046454261877372,0.009872210017711,22,100.0,2020-07-18 08:47:43.030766498,2020-07-18 08:47:44.077220760,7.003221235202469,12.101157792651929,-61.96804,-56.866634,AFT,Present,Socialising,10.0
2882.json,1.6584388945063893,0.0099307718233915,24,98.24669592733414,2020-07-18 08:47:15.613020075,2020-07-18 08:47:17.271458970,10.913035851258496,12.647614020567676,-57.20603,-55.44985,AFT,Present,Socialising,10.0
2884.json,1.392930506714677,0.0098789397639338,20,99.7725966696303,2020-07-18 08:47:51.316456785,2020-07-18 08:47:52.709387292,15.566225116903132,22.441534865986217,-50.68771,-43.90226,AFT,Present,Socialising,10.0
2919.json,1.6249306817717422,0.0099081139132423,30,100.0,2020-07-18 08:59:10.600948619,2020-07-18 08:59:12.225879301,11.079569648293887,14.0481097277473,-56.322357,-53.37923,DUR,Present,Travelling,20.0
2922.json,2.0214168647910498,0.0099089061999561,39,100.0,2020-07-18 08:59:48.412178294,2020-07-18 08:59:50.433595159,14.54499588613435,17.491671164204757,-55.19416,-52.24365,DUR,Present,Travelling,20.0
2935.json,1.349766252959606,0.0099247518599971,13,100.0,2020-07-18 08:59:11.564676237,2020-07-18 08:59:12.914442490,9.880307702457204,13.32107671849868,-57.738453,-54.242275,DUR,Present,Travelling,20.0
2945.json,1.7091212608962394,0.0099367515168386,17,98.39456079792112,2020-07-18 08:59:09.369176644,2020-07-18 08:59:11.078297905,12.194842937380768,14.088942257193631,-55.565434,-53.55009,DUR,Present,Travelling,20.0
2981.json,1.1098862486969985,0.0099096986490803,50,96.18699462074343,2020-07-18 08:59:17.183642260,2020-07-18 08:59:18.293528509,10.851816286359515,14.126362473624091,-54.6318,-51.357254,DUR,Present,Travelling,20.0
2991.json,1.087616612156758,0.0098874237468796,26,100.0,2020-07-18 08:59:31.531151418,2020-07-18 08:59:32.618768031,8.514125350618015,10.107578806633496,-57.94941,-56.388954,DUR,Present,Travelling,20.0
2997.json,1.134042683291014,0.0098612407242696,49,97.75910394918635,2020-07-18 08:59:41.299267867,2020-07-18 08:59:42.433310550,22.40549671733296,25.409773046320137,-44.26038,-41.297108,DUR,Present,Travelling,20.0
3002.json,1.2861935626413796,0.0098937966357029,56,99.52486902307294,2020-07-18 08:59:46.830822092,2020-07-18 08:59:48.117015655,8.144619461912546,12.186549808668053,-64.05347,-60.033154,DUR,Present,Travelling,20.0
3007.json,1.423951604030691,0.0098885528057686,53,98.01264752779532,2020-07-18 08:10:35.894126540,2020-07-18 08:10:37.318078144,15.962452488904558,18.827490758629484,-56.907467,-54.042435,DUR,Present,Travelling,1.0
3013.json,1.4369677138579986,0.0099101221645379,51,99.66812616768814,2020-07-18 08:10:00.059501692,2020-07-18 08:10:01.496469406,23.296186541984092,25.48895746304844,-46.3516,-44.15137,DUR,Present,Travelling,1.0
3019.json,1.6080062981467087,0.0099259648033747,45,100.0,2020-07-18 08:58:11.177543950,2020-07-18 08:58:12.785550248,11.784675371528852,16.34032698905114,-49.951637,-45.43699,BEF+DUR,Present,Travelling,20.0
3021.json,1.0441571665399696,0.0098505393069808,42,100.0,2020-07-18 08:58:00.001309504,2020-07-18 08:58:01.045466671,8.006278298117898,11.912576733213482,-50.70481,-46.82025,BEF+DUR,Present,Travelling,20.0
3022.json,1.194559861716563,0.0098723955513765,23,99.5305919047486,2020-07-18 08:58:36.742610072,2020-07-18 08:58:37.937169933,5.500391549621987,10.951966443598666,-55.566032,-50.228783,BEF+DUR,Present,Travelling,20.0
3023.json,1.6815242380627566,0.0098913190474279,43,100.0,2020-07-18 08:58:35.412519671,2020-07-18 08:58:37.094043910,11.127087868785406,17.599523779340267,-48.563084,-42.176403,BEF+DUR,Present,Travelling,20.0
3028.json,1.4316488717865283,0.0098734404950795,29,100.0,2020-07-18 08:58:55.543717001,2020-07-18 08:58:56.975365873,11.531144099765354,15.51204759809706,-57.14255,-53.171223,BEF+DUR,Present,Travelling,20.0
3035.json,1.0213998141319145,0.0098211520589607,33,100.0,2020-07-18 08:58:15.828131254,2020-07-18 08:58:16.849531068,12.619559109210968,17.848454117774963,-50.009727,-44.772194,BEF+DUR,Present,Travelling,20.0
3036.json,1.0212820866118828,0.0098200200635757,66,99.77032974504355,2020-07-18 08:58:03.817163430,2020-07-18 08:58:04.838445517,22.93972089309101,25.88423839835233,-41.824776,-38.88696,BEF+DUR,Present,Travelling,20.0
3037.json,2.442368855402961,0.0099283286804998,38,100.0,2020-07-18 08:58:42.154524782,2020-07-18 08:58:44.596893637,20.216089709911472,23.977660646625598,-43.04355,-39.293682,BEF+DUR,Present,Travelling,20.0
3038.json,1.1566947591658234,0.0098862799928702,63,97.49824150714892,2020-07-18 08:58:14.490504951,2020-07-18 08:58:15.647199710,6.7102369637324895,12.274541341847389,-52.48784,-46.925606,BEF+DUR,Present,Travelling,20.0
3048.json,1.0176063987189252,0.0098796737739701,48,100.0,2020-07-18 08:58:44.781547247,2020-07-18 08:58:45.799153646,10.669711061226304,13.729445494422617,-56.99227,-53.866203,BEF+DUR,Present,Travelling,20.0
3052.json,1.081914034638757,0.0098355821330796,8,100.0,2020-07-18 08:58:31.604992350,2020-07-18 08:58:32.686906384,26.10616296880385,29.87078021554386,-33.420307,-29.66572,BEF+DUR,Present,Travelling,20.0
3063.json,1.194559861716563,0.0098723955513765,2,100.0,2020-07-18 08:58:36.318683155,2020-07-18 08:58:37.513243016,25.924397260148005,27.6019197173466,-37.33124,-35.65372,BEF+DUR,Present,Travelling,20.0
3068.json,1.451589723652183,0.0098747600248447,9,100.0,2020-07-18 08:58:01.538488898,2020-07-18 08:58:02.990078622,20.79827076229241,25.302904472976437,-43.34992,-38.818146,BEF+DUR,Present,Travelling,20.0
3073.json,1.3782334504479934,0.009915348564374,10,100.0,2020-07-18 08:58:38.046455809,2020-07-18 08:58:39.424689259,16.785510753763134,20.205618682949023,-49.986103,-46.565777,BEF+DUR,Present,Travelling,20.0
3078.json,1.449211497394174,0.0099261061465354,18,100.0,2020-07-18 08:58:12.218903538,2020-07-18 08:58:13.668115035,19.16713498712896,22.136572355752463,-41.066227,-37.989098,BEF+DUR,Present,Travelling,20.0
3080.json,1.0461173223744566,0.0098690313431552,21,98.0578465655538,2020-07-18 08:58:33.710792825,2020-07-18 08:58:34.756910148,7.106735634081291,10.900794954010934,-52.93019,-48.971916,BEF+DUR,Present,Travelling,20.0
3084.json,1.0541715229577449,0.0098520703080163,61,99.63756802551606,2020-07-18 08:58:34.045148568,2020-07-18 08:58:35.099320091,10.023426342727548,13.300228577807436,-48.685104,-45.389656,BEF+DUR,Present,Travelling,20.0
3085.json,1.0970210576301795,0.0098830725912628,67,97.47926997476708,2020-07-18 08:58:53.493265301,2020-07-18 08:58:54.590286358,17.209644041199613,19.757544144340184,-50.750244,-48.171883,BEF+DUR,Present,Travelling,20.0
3086.json,1.0828969925088074,0.0098445181137164,36,100.0,2020-07-18 08:58:42.658742045,2020-07-18 08:58:43.741639038,5.786001752404606,10.635304689407349,-55.749535,-50.989704,BEF+DUR,Present,Travelling,20.0
3091.json,1.368562454142225,0.0099171192329146,41,100.0,2020-07-18 08:58:30.974365827,2020-07-18 08:58:32.342928281,17.098129194836282,22.593551524849826,-39.205475,-33.70045,BEF+DUR,Present,Travelling,20.0
3099.json,1.1828894456481294,0.0098574120470677,47,100.0,2020-07-18 08:58:42.280047223,2020-07-18 08:58:43.462936669,14.789484382475782,17.0136152561879,-48.265057,-46.128803,BEF+DUR,Present,Travelling,20.0
3102.json,1.1449187205035187,0.0098699889698579,62,97.65481410132767,2020-07-18 08:58:23.100802196,2020-07-18 08:58:24.245720917,10.603374746110704,16.235080109702217,-51.274292,-45.678185,BEF+DUR,Present,Travelling,20.0
3103.json,1.186972873407342,0.0098914406117278,6,100.0,2020-07-18 08:58:51.872177142,2020-07-18 08:58:53.059150016,9.545471703446152,12.891363463945837,-58.19543,-54.83847,BEF+DUR,Present,Travelling,20.0
3104.json,1.0971819232978106,0.0098845218315118,1,99.72593296122112,2020-07-18 08:58:39.995800375,2020-07-18 08:58:41.092982299,14.357574379962424,18.868040845014047,-49.196968,-44.77273,BEF+DUR,Present,Travelling,20.0
3107.json,2.0900786925977743,0.0099055862208425,44,100.0,2020-07-18 08:58:00.482513607,2020-07-18 08:58:02.572592300,13.157272208326216,17.91386433880592,-48.573498,-43.78737,BEF+DUR,Present,Travelling,20.0
3114.json,1.0263158701269024,0.0098684218281432,3,100.0,2020-07-18 08:58:11.343024847,2020-07-18 08:58:12.369340717,13.106560670128165,16.5101880509724,-49.144386,-45.792786,BEF+DUR,Present,Travelling,20.0
3116.json,1.0523513236510595,0.0098350590995426,15,96.98707799700992,2020-07-18 08:58:16.514447334,2020-07-18 08:58:17.566798658,14.024891983379018,17.729105111324426,-46.435013,-42.752556,BEF+DUR,Present,Travelling,20.0
3117.json,1.1115629070789943,0.0098368398856548,7,97.0461030140306,2020-07-18 08:58:18.040491326,2020-07-18 08:58:19.152054233,8.834383092607771,11.896315002441408,-52.58778,-49.525852,BEF+DUR,Present,Travelling,20.0
3120.json,1.1963431288053634,0.009887133295912,27,97.69083836765688,2020-07-18 08:58:18.890984979,2020-07-18 08:58:20.087328107,9.865725911458334,10.47997210184733,-52.817627,-52.1955,BEF+DUR,Present,Travelling,20.0
3122.json,1.0687572788996853,0.0098959007305526,64,99.6064782835068,2020-07-18 08:58:23.470372470,2020-07-18 08:58:24.539129749,17.266406447799117,19.66542409261068,-40.828327,-38.40451,BEF+DUR,Present,Travelling,20.0
3123.json,1.023809542871195,0.0098443225276076,58,99.8075082036136,2020-07-18 08:58:24.123363191,2020-07-18 08:58:25.147172734,17.007989661638128,19.17125533347906,-43.20664,-41.025513,BEF+DUR,Present,Travelling,20.0
3131.json,1.2296849740496365,0.0099168143068519,31,100.0,2020-07-18 08:58:29.185430126,2020-07-18 08:58:30.415115101,16.684943744114467,21.28307507254861,-38.909508,-34.316875,BEF+DUR,Present,Travelling,20.0
3140.json,1.1908657656812096,0.0098418658320761,32,100.0,2020-07-18 08:58:39.790416567,2020-07-18 08:58:40.981282333,22.52481929779053,28.212988357543946,-41.31563,-35.65149,BEF+DUR,Present,Travelling,20.0
3144.json,1.489249302074981,0.0099283286804998,25,100.0,2020-07-18 08:58:43.214019285,2020-07-18 08:58:44.703268587,14.517174456981902,17.237695328732755,-49.07985,-46.49519,BEF+DUR,Present,Travelling,20.0
3146.json,1.1892299651127445,0.0099102497092728,14,100.0,2020-07-18 08:58:43.652992280,2020-07-18 08:58:44.842222245,18.79259037017822,21.900324821472168,-47.5308,-44.428314,BEF+DUR,Present,Travelling,20.0
3150.json,1.085215682449821,0.0098655971131801,52,99.28683935062568,2020-07-18 08:58:44.861291530,2020-07-18 08:58:45.946507213,10.108770189494113,16.609586840998517,-55.215992,-48.744125,BEF+DUR,Present,Travelling,20.0
3155.json,1.0850157791318722,0.0098637798102897,35,99.80212348395466,2020-07-18 08:58:46.511413323,2020-07-18 08:58:47.596429103,10.594854102415198,12.73013095294728,-58.711777,-56.467617,BEF+DUR,Present,Travelling,20.0
3160.json,1.0070692418530172,0.009873227861304,5,100.0,2020-07-18 08:58:52.705209175,2020-07-18 08:58:53.712278417,18.15182278850886,21.603205312894087,-50.893234,-47.439022,BEF+DUR,Present,Travelling,20.0
3176.json,1.0635103725300397,0.009847318264167,11,100.0,2020-07-18 08:08:04.351419811,2020-07-18 08:08:05.414930183,23.03134274838576,27.786412509519664,-58.065277,-53.327724,DUR,Present,Travelling,3.0
3178.json,1.0997436931614573,0.0099076008392924,46,100.0,2020-07-18 08:08:53.152534499,2020-07-18 08:08:54.252278192,7.294575566830843,12.486477893331775,-67.15251,-62.409172,DUR,Present,Travelling,3.0
