,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
846.json,1.063325455339264,0.009845606067956147,8,98.12938437630393,2020-07-11 11:56:20.389814126,2020-07-11 11:56:21.453139581,,,,,,,,
856.json,1.3594551029559696,0.00992302994858372,54,96.78422179867256,2020-07-11 11:56:35.163311558,2020-07-11 11:56:36.522766661,,,,,,,,
869.json,1.1417047975674421,0.009842282737650363,16,99.48513111030218,2020-07-11 11:56:55.711776875,2020-07-11 11:56:56.853481672,,,,,,,,
882.json,1.2552203486997229,0.009883624792911204,52,96.6334778139685,2020-07-11 11:52:18.913317147,2020-07-11 11:52:20.168537495,,,,,,,,
883.json,1.2638314891347822,0.009873683508865486,28,97.17941064178373,2020-07-11 11:52:03.551526463,2020-07-11 11:52:04.815357952,,,,,,,,
900.json,1.2312540146162334,0.009850032116929867,7,97.08022689609527,2020-07-11 11:52:15.717904279,2020-07-11 11:52:16.949158294,,,,,,,,
928.json,1.0465130391631652,0.009872764520407218,61,93.68845389538701,2020-07-11 08:39:02.696597636,2020-07-11 08:39:03.743110675,,,,,,,,
938.json,1.1132270595390281,0.00985156689857547,69,96.09673104932128,2020-07-11 09:34:55.432182243,2020-07-11 09:34:56.545409302,,,,,,,,
939.json,1.1438474870017332,0.009860754198290803,55,96.7556863145857,2020-07-11 09:34:06.391147847,2020-07-11 09:34:07.534995334,,,,,,,,
94.json,1.1426779582260522,0.009850672053672864,24,95.01148212239946,2020-07-11 09:04:12.142381016,2020-07-11 09:04:13.285058974,,,,,,,,
945.json,1.1438474870017323,0.009860754198290796,67,95.4200637524796,2020-07-11 09:34:31.363818158,2020-07-11 09:34:32.507665645,,,,,,,,
