,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
12850.json,1.0487754571191665,0.009894108086029873,17,97.18352737637349,2022-07-16 19:08:23.965510780,2022-07-16 19:08:25.014286237,,,,,,,,
12851.json,1.0889569443181557,0.009899608584710506,14,98.41178437146644,2022-07-16 19:08:12.941673584,2022-07-16 19:08:14.030630529,,,,,,,,
12852.json,1.0935712241055313,0.009851993009959741,20,98.96788156801844,2022-07-16 19:08:18.678825541,2022-07-16 19:08:19.772396766,,,,,,,,
12853.json,1.0835913959926131,0.00985083087266012,16,97.31536524846943,2022-07-16 19:08:20.874113909,2022-07-16 19:08:21.957705305,,,,,,,,
12855.json,1.015222135647143,0.009856525588807213,23,98.61581024114682,2022-07-16 19:08:36.459542149,2022-07-16 19:08:37.474764285,,,,,,,,
12856.json,1.1963255340533294,0.00988698788473826,18,98.349301824814,2022-07-16 19:08:54.265560732,2022-07-16 19:08:55.461886267,,,,,,,,
12857.json,1.1471468455036984,0.0098891969439974,22,98.30100267967582,2022-07-16 19:08:08.860982131,2022-07-16 19:08:10.008128976,,,,,,,,
12858.json,1.0065690053895224,0.00986832358225022,19,99.47516985797085,2022-07-16 19:08:43.120436870,2022-07-16 19:08:44.127005875,,,,,,,,
12860.json,1.0047038979326093,0.009850038215025581,15,99.01453519738101,2022-07-16 19:08:14.759404354,2022-07-16 19:08:15.764108252,,,,,,,,
12861.json,1.0532535236194676,0.009843490874948294,21,99.21964551410922,2022-07-16 19:08:38.557946856,2022-07-16 19:08:39.611200379,,,,,,,,
12862.json,1.1190934343402874,0.009903481719825552,13,98.21094803497375,2022-07-16 19:08:01.728393718,2022-07-16 19:08:02.847487152,,,,,,,,
12863.json,1.094865876266983,0.009863656542945793,1,100,2022-07-16 19:08:05.456260640,2022-07-16 19:08:06.551126516,,,,,,,,
12865.json,1.2282396085037064,0.009905158133094406,5,98.77397161277294,2022-07-16 19:08:47.785628583,2022-07-16 19:08:49.013868191,,,,,,,,
12866.json,1.2568692755509012,0.009896608468904734,9,97.90571898501707,2022-07-16 19:04:18.308162411,2022-07-16 19:04:19.565031687,,,,,,,,
12868.json,1.8147540700008893,0.009916688907108685,9,99.75190777581811,2022-07-16 19:04:12.650189723,2022-07-16 19:04:14.464943793,,,,,,,,
12875.json,1.3115342196798006,0.009861159546464666,12,97.08499199498486,2022-07-16 19:09:03.847487002,2022-07-16 19:09:05.159021221,,,,,,,,
12877.json,1.0746646593579285,0.009859308801448885,10,99.57684075609191,2022-07-16 19:09:33.870196422,2022-07-16 19:09:34.944861081,,,,,,,,
12879.json,1.4142410880820862,0.009889797818755847,3,97.85943120516491,2022-07-16 19:09:25.022786954,2022-07-16 19:09:26.437028042,,,,,,,,
12880.json,1.2276578297667058,0.009900466369086336,5,98.0014584286919,2022-07-16 19:09:34.260469377,2022-07-16 19:09:35.488127207,,,,,,,,
12881.json,1.23196754651838,0.009855740372147039,10,98.54488275900292,2022-07-16 19:09:17.572670489,2022-07-16 19:09:18.804638036,,,,,,,,
12882.json,1.1661813727073906,0.009882892989045683,10,99.64810949260865,2022-07-16 19:09:03.386351261,2022-07-16 19:09:04.552532634,,,,,,,,
12883.json,1.2300177393277956,0.009840141914622364,3,99.53835793210769,2022-07-16 19:09:21.878933754,2022-07-16 19:09:23.108951493,,,,,,,,
12884.json,1.170796411941053,0.009838625310429016,3,99.22218616284043,2022-07-16 19:09:07.363137472,2022-07-16 19:09:08.533933883,,,,,,,,
12886.json,1.3562886710069861,0.009899917306620336,5,98.14807508563001,2022-07-16 19:09:47.129716038,2022-07-16 19:09:48.486004709,,,,,,,,
12892.json,1.0364351887684862,0.00987081132160463,7,100,2022-07-16 19:03:39.013139299,2022-07-16 19:03:40.049574488,,,,,,,,
12893.json,1.3518197573656892,0.009867297499019628,11,100,2022-07-16 19:03:36.419144114,2022-07-16 19:03:37.770963871,,,,,,,,
12915.json,1.2388744931425748,0.009910995945140598,4,99.49976823855906,2022-07-16 19:07:34.623639360,2022-07-16 19:07:35.862513853,,,,,,,,
12917.json,1.1518464204772698,0.009844841200660426,8,100,2022-07-16 19:07:10.798560192,2022-07-16 19:07:11.950406612,,,,,,,,
12918.json,1.24907826601671,0.00991331957156119,4,98.89466905925475,2022-07-16 19:07:40.911015190,2022-07-16 19:07:42.160093456,,,,,,,,
12921.json,1.4872658703470307,0.009915105802313539,2,100,2022-07-16 19:07:27.751220271,2022-07-16 19:07:29.238486141,,,,,,,,
12923.json,1.3243495732758248,0.00988320577071511,4,98.3417160378031,2022-07-16 19:07:43.964589613,2022-07-16 19:07:45.288939187,,,,,,,,
12924.json,1.118634239366127,0.00989941804748785,6,100,2022-07-16 19:07:05.223865015,2022-07-16 19:07:06.342499255,,,,,,,,
12925.json,1.327357284056795,0.009905651373558172,4,97.91436391569096,2022-07-16 19:07:30.989392304,2022-07-16 19:07:32.316749588,,,,,,,,
