,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
7185.json,1.8265259545529444,0.0099267714921355,77,98.91656764004308,2020-07-12 13:44:07.283728078,2020-07-12 13:44:09.110254032,34.25126529676945,36.934011617602216,-39.342182,-36.619465,DUR,Present,Attraction,8.0
7189.json,1.1994421699856694,0.0099127452064931,51,97.51373712133878,2020-07-12 13:44:21.993352213,2020-07-12 13:44:23.192794383,21.04857996622721,28.116291376749675,-45.112755,-38.045044,DUR,Present,Attraction,8.0
7196.json,1.08465037630231,0.0098604579663846,94,97.91965936859371,2020-07-12 13:44:23.271461239,2020-07-12 13:44:24.356111615,34.964654407362,37.30416858979385,-39.621555,-37.212883,DUR,Present,Attraction,8.0
7199.json,1.3717271147850738,0.0098685403941372,20,99.06337028909694,2020-07-12 13:44:34.034325331,2020-07-12 13:44:35.406052446,33.81706594311914,38.72977599432302,-31.148125,-26.209942,DUR,Present,Attraction,8.0
7204.json,1.3725212518474628,0.0098742536104134,20,98.53339972490816,2020-07-12 13:44:25.764564725,2020-07-12 13:44:27.137085977,21.45285125688321,25.975251699458656,-38.027275,-33.504814,DUR,Present,Attraction,8.0
7209.json,1.2474198567850934,0.0099001575935324,20,98.6211507610238,2020-07-12 13:44:21.449053628,2020-07-12 13:44:22.696473485,23.475157087775557,27.728258290867892,-44.56109,-40.27934,DUR,Present,Attraction,8.0
7210.json,1.4235343333532544,0.0098856550927309,76,98.34198150873132,2020-07-12 13:44:05.271297160,2020-07-12 13:44:06.694831494,17.837073491272314,25.07293432651285,-58.384624,-51.148766,DUR,Present,Attraction,8.0
7221.json,1.026617027615039,0.0098713175732215,20,98.01774876377264,2020-07-12 13:44:25.085951343,2020-07-12 13:44:26.112568370,25.71013848231389,30.23035125732422,-40.55068,-36.041157,DUR,Present,Attraction,8.0
7225.json,1.179351693487959,0.0099105184326719,98,97.46100110703642,2020-07-12 13:44:28.825150015,2020-07-12 13:44:30.004501709,21.177061841294574,25.16647978086729,-40.747055,-36.74121,DUR,Present,Attraction,8.0
7228.json,1.480003322391223,0.0098666888159414,20,98.0547296105264,2020-07-12 13:44:29.099224705,2020-07-12 13:44:30.579228027,28.392720540364586,32.511056469332786,-36.370266,-32.270542,DUR,Present,Attraction,8.0
7229.json,1.0448059369069362,0.0098566597821409,123,99.44990901307546,2020-07-12 13:44:29.466318682,2020-07-12 13:44:30.511124618,22.366249885267884,27.68184229435812,-43.507797,-38.035835,DUR,Present,Attraction,8.0
7230.json,1.4942093605056996,0.0098954262285145,20,99.3135829460692,2020-07-12 13:44:30.454274265,2020-07-12 13:44:31.948483625,39.98049736022949,43.834556863663046,-31.432177,-27.57812,DUR,Present,Attraction,8.0
7231.json,1.367817624316757,0.0099117219153388,20,98.55595250593731,2020-07-12 13:44:35.027329689,2020-07-12 13:44:36.395147314,22.800874876421556,26.64128958901693,-43.222134,-39.317955,DUR,Present,Attraction,8.0
7257.json,1.7334249812497564,0.0099052856071414,37,98.72622916921456,2020-07-12 14:03:15.303277015,2020-07-12 14:03:17.036701997,12.648560672725012,16.432524969818395,-61.29087,-57.50691,Control,Present,Attraction,2.0
7269.json,1.104597848591803,0.0098624807909982,158,96.70627578249324,2020-07-12 14:03:07.818290025,2020-07-12 14:03:08.922887874,16.467761203220913,17.28495238167899,-57.27248,-56.644768,Control,Present,Attraction,2.0
7305.json,1.0576521341428382,0.0098845993845125,154,98.18936681853113,2020-07-12 14:03:21.670049839,2020-07-12 14:03:22.727701973,17.31012720093691,21.61453298697794,-52.688324,-48.3288,Control,Present,Attraction,2.0
7315.json,1.4638048260231995,0.0098905731488054,16,98.76733197402925,2020-07-12 13:21:52.345020664,2020-07-12 13:21:53.808825490,12.59292451195095,15.736152773318084,-52.84322,-49.7073,DUR,Present,Travelling,6.0
7320.json,1.623783495533928,0.0099011188752068,16,98.70147994181494,2020-07-12 13:21:49.529396081,2020-07-12 13:21:51.153179576,12.411939845365636,16.54133304895139,-51.514782,-47.359352,DUR,Present,Travelling,6.0
7325.json,1.2556816323861213,0.0098872569479222,16,99.20510421978676,2020-07-12 13:21:06.743100920,2020-07-12 13:21:07.998782552,11.206846285469924,14.665596129019049,-54.092922,-50.578674,DUR,Present,Travelling,6.0
7333.json,1.1838421543794198,0.0098653512864951,42,98.9489570838347,2020-07-12 13:20:50.985201973,2020-07-12 13:20:52.169044127,10.814032458618984,14.962379942004311,-60.266148,-56.110077,BEF,Present,Travelling,6.0
7342.json,1.1678442874283448,0.0098969854866808,67,97.68379010239498,2020-07-12 13:30:45.377949607,2020-07-12 13:30:46.545793894,6.932539596038611,10.735699556311785,-56.980835,-53.177673,DUR,Present,Attraction,4.0
7354.json,1.2398346887081786,0.0099186775096654,175,98.08457899720824,2020-07-12 11:52:55.128649513,2020-07-12 11:52:56.368484202,10.32982266254914,12.816437085469564,-59.947727,-57.427696,DUR,Present,Travelling,3.0
7357.json,1.215524204615857,0.0098823106066329,13,98.218390224171,2020-07-12 11:52:18.285561925,2020-07-12 11:52:19.501086130,12.562369327919155,15.141615749184602,-62.000835,-59.4437,DUR,Present,Travelling,3.0
7368.json,1.037223495166664,0.0098783190015872,2,97.8858831347577,2020-07-12 11:52:48.905479269,2020-07-12 11:52:49.942702765,9.473807240260468,14.101001244464904,-60.689415,-56.062225,DUR,Present,Travelling,3.0
7376.json,1.227023687349977,0.0098953523173385,26,100.0,2020-07-12 11:52:36.858833735,2020-07-12 11:52:38.085857422,27.05692451031177,32.971054213387625,-44.24725,-38.307186,DUR,Present,Travelling,3.0
