,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
10328.json,1.3159153220922022,0.0098941001661067,13,100.0,2020-07-16 10:12:35.722483248,2020-07-16 10:12:37.038398570,19.961171653053977,24.844793076948687,-46.705418,-41.83783,DUR+AFT,Present,Milling,8.0
10342.json,1.5885989754032297,0.0099287435962701,271,97.99961257873998,2020-07-16 10:12:58.402300344,2020-07-16 10:12:59.990899320,32.47366668701172,35.94096794128418,-35.721943,-32.22504,DUR+AFT,Present,Milling,8.0
10345.json,2.224434094561808,0.0099305093507223,66,99.1691026564184,2020-07-16 08:24:32.476316222,2020-07-16 08:24:34.700750317,8.639531904651273,11.313080203148626,-59.533405,-56.85011,BEF+DUR,Absent,Travelling,40.0
10346.json,1.957480241915753,0.0099364479285063,88,100.0,2020-07-16 08:24:25.172794423,2020-07-16 08:24:27.130274665,10.163007115930077,14.19283389269821,-57.27343,-53.195354,BEF+DUR,Absent,Travelling,40.0
10347.json,1.6807690188395252,0.0098868765814089,19,97.43524393333148,2020-07-16 08:24:05.150806319,2020-07-16 08:24:06.831575337,8.738083626986679,12.1677928581057,-57.134895,-53.725914,BEF+DUR,Absent,Travelling,40.0
10350.json,1.35828839935526,0.009914513863907,3,99.67232634645556,2020-07-16 08:24:46.969281611,2020-07-16 08:24:48.327570011,17.116266239456266,20.431790268212037,-51.493248,-48.36635,BEF+DUR,Absent,Travelling,40.0
10351.json,1.215134744305452,0.0098791442626459,97,97.73711942222796,2020-07-16 08:24:36.307159045,2020-07-16 08:24:37.522293790,8.005865483502157,11.949834137960195,-60.408108,-56.464134,BEF+DUR,Absent,Travelling,40.0
10354.json,1.0233189349736804,0.0098396051439776,143,96.38777050898057,2020-07-16 08:24:39.265451903,2020-07-16 08:24:40.288770838,15.203588648359904,21.21400691187659,-53.735844,-47.709515,BEF+DUR,Absent,Travelling,40.0
10358.json,1.2085290729589602,0.0099059760078603,256,98.21410915051378,2020-07-16 08:24:16.859784959,2020-07-16 08:24:18.068314032,11.718135356903076,14.173954085299844,-55.561157,-53.102463,BEF+DUR,Absent,Travelling,40.0
10368.json,1.067631163824295,0.0098854737391138,170,97.74013933255306,2020-07-16 08:24:17.601879568,2020-07-16 08:24:18.669510732,14.094581091581883,19.49443390120321,-54.07583,-48.673733,BEF+DUR,Absent,Travelling,40.0
10370.json,1.1703402380416978,0.0098347919163167,116,99.61138325799556,2020-07-16 08:24:13.405145978,2020-07-16 08:24:14.575486216,20.52397918701172,22.04922019543291,-41.06777,-39.42512,BEF+DUR,Absent,Travelling,40.0
10375.json,1.0726875237911102,0.0098411699430377,215,98.6169101980608,2020-07-16 08:24:33.017151976,2020-07-16 08:24:34.089839499,17.98225380226418,22.29805747138129,-50.610718,-46.303467,BEF+DUR,Absent,Travelling,40.0
10376.json,1.281299309325206,0.0098561485332708,238,99.1994952568303,2020-07-16 08:24:48.065593606,2020-07-16 08:24:49.346892916,14.6708278537537,19.40318670332061,-52.81797,-48.085617,BEF+DUR,Absent,Travelling,40.0
10378.json,1.0080028489896409,0.0098823808724474,24,100.0,2020-07-16 08:24:33.735870584,2020-07-16 08:24:34.743873433,11.078238629919335,15.14692606888418,-57.619938,-53.60172,BEF+DUR,Absent,Travelling,40.0
10383.json,1.253541581782903,0.0098704061557708,184,97.78443782047836,2020-07-16 08:24:03.672138902,2020-07-16 08:24:04.925680484,12.535974019690403,17.236077610450455,-51.478683,-46.811306,BEF+DUR,Absent,Travelling,40.0
10385.json,1.0175745875008584,0.0098793649271928,191,97.74076359898076,2020-07-16 08:24:14.464148539,2020-07-16 08:24:15.481723126,12.421933472156525,15.155377089977264,-53.40454,-50.591404,BEF+DUR,Absent,Travelling,40.0
10388.json,1.8124738199760824,0.0099042285244594,120,100.0,2020-07-16 08:24:13.741748259,2020-07-16 08:24:15.554222079,13.636599557441578,17.432415343167488,-51.338104,-47.571495,BEF+DUR,Absent,Travelling,40.0
10391.json,1.3621584239032565,0.0098707132166902,216,99.00626152572217,2020-07-16 08:24:31.037290485,2020-07-16 08:24:32.399448909,7.851762269672594,11.612454709950944,-59.856407,-56.166176,BEF+DUR,Absent,Travelling,40.0
10394.json,1.732055195543154,0.0098974582602465,19,98.36694690553578,2020-07-16 08:24:39.061898408,2020-07-16 08:24:40.793953604,13.05290974608255,16.19150709449698,-55.685165,-52.550682,BEF+DUR,Absent,Travelling,40.0
10395.json,1.69250699464353,0.0098977017230615,239,99.43091931328556,2020-07-16 08:24:48.387408317,2020-07-16 08:24:50.079915311,12.654424210669289,15.934893487204969,-55.11385,-51.840588,BEF+DUR,Absent,Travelling,40.0
10396.json,1.0528505952594711,0.0098397251893408,264,97.78513040791302,2020-07-16 08:24:48.681411879,2020-07-16 08:24:49.734262474,16.97331676626564,21.28249103861644,-50.722435,-46.41326,BEF+DUR,Absent,Travelling,40.0
10397.json,1.1561491442283227,0.009881616617336,150,98.14822066450152,2020-07-16 08:24:49.571368609,2020-07-16 08:24:50.727517753,9.822547233268006,13.80377492512742,-58.583027,-54.601803,BEF+DUR,Absent,Travelling,40.0
10400.json,1.3172730090335136,0.0099043083385978,48,98.48198873911244,2020-07-16 10:10:42.334270015,2020-07-16 10:10:43.651543024,14.93896346494376,17.84601340236434,-60.032314,-57.12526,DUR,Present,Foraging,8.0
10405.json,1.0318624183442182,0.0098272611270877,48,97.83912208920184,2020-07-16 10:10:56.992401013,2020-07-16 10:10:58.024263432,18.031636311457707,21.32332972013033,-57.13235,-53.83836,DUR,Present,Foraging,8.0
10418.json,2.14756376240873,0.0099424248259663,115,100.0,2020-07-16 10:10:39.116778319,2020-07-16 10:10:41.264342081,16.11725890548141,20.43495213543927,-59.02509,-54.716457,DUR,Present,Foraging,8.0
10421.json,1.0840029261332242,0.0098545720557565,40,99.00389144483567,2020-07-16 10:10:04.095453939,2020-07-16 10:10:05.179456866,28.68061862026688,33.88515163338097,-47.146294,-41.956226,DUR,Present,Foraging,8.0
10423.json,1.487429727910886,0.0099161981860725,230,99.2723742169056,2020-07-16 10:10:52.230214617,2020-07-16 10:10:53.717644345,22.109051893101658,26.063982876864348,-51.75181,-47.783363,DUR,Present,Foraging,8.0
10437.json,1.8665463982425583,0.0099284382885242,17,99.30252725317914,2020-07-16 10:10:14.054516766,2020-07-16 10:10:15.921063164,12.893788248045832,15.89654071514423,-62.265465,-59.144573,DUR,Present,Foraging,8.0
10442.json,1.1470520926832517,0.0098883801093383,115,100.0,2020-07-16 10:10:08.875856032,2020-07-16 10:10:10.022908125,32.466750648286606,40.15916662746005,-40.954334,-33.339058,DUR,Present,Foraging,8.0
10473.json,1.85142220581211,0.0099006535070166,192,96.99174585977374,2020-07-16 08:27:21.143766456,2020-07-16 08:27:22.995188662,15.76183197119717,18.83362463103855,-52.57117,-49.534786,DUR,Absent,Foraging,40.0
10485.json,1.7597753462844563,0.0099422335948274,97,96.93300319214175,2020-07-16 08:27:42.306818604,2020-07-16 08:27:44.066593950,12.232322313127474,14.86784392136794,-57.88882,-55.2533,DUR,Absent,Foraging,40.0
10495.json,1.1422392600532554,0.0098468901728728,226,96.22291499245534,2020-07-16 08:27:26.083154962,2020-07-16 08:27:27.225394223,15.334864139556885,15.6094745265113,-54.74476,-54.45417,DUR,Absent,Foraging,40.0
10497.json,1.5584459974513918,0.0099264076270789,155,97.39056635532172,2020-07-16 08:27:01.049956494,2020-07-16 08:27:02.608402491,20.55224693064787,22.86255039487566,-45.209503,-43.07726,DUR,Absent,Foraging,40.0
10500.json,1.0405698159180856,0.0098166963765857,3,97.96727352601252,2020-07-16 08:27:00.011795404,2020-07-16 08:27:01.052365220,24.08195921868989,27.39745861111265,-45.694798,-42.599552,DUR,Absent,Foraging,40.0
10502.json,1.1113021008341877,0.0098345318657892,111,100.0,2020-07-16 08:27:34.105446770,2020-07-16 08:27:35.216748870,13.34391713823591,15.316111183166504,-56.164886,-54.204487,DUR,Absent,Foraging,40.0
10505.json,1.8089535457279688,0.0099393051963075,144,96.94602213926385,2020-07-16 08:27:01.613598477,2020-07-16 08:27:03.422552023,23.581070937774253,26.641390090471848,-44.339226,-41.33479,DUR,Absent,Foraging,40.0
10509.json,1.1345101465218017,0.0098653056219287,3,99.23770129577902,2020-07-16 08:27:00.438139981,2020-07-16 08:27:01.572650128,23.81309426581109,26.02608384619226,-45.557827,-43.50903,DUR,Absent,Foraging,40.0
10510.json,1.207377140463624,0.0098965339382264,38,98.01732183775256,2020-07-16 08:27:24.571025596,2020-07-16 08:27:25.778402736,20.56898327877647,23.185972489808734,-49.25128,-46.634293,DUR,Absent,Foraging,40.0
10514.json,1.8123731993040657,0.0099036786847216,95,100.0,2020-07-16 09:03:23.614072959,2020-07-16 09:03:25.426446158,12.833588566696434,16.550321528786107,-66.40395,-62.677536,DUR,Present,Travelling,6.0
10527.json,1.127097331715838,0.0098868186992617,202,97.64625340689392,2020-07-16 09:03:50.905964927,2020-07-16 09:03:52.033062257,10.583552642607351,15.407847122407295,-63.141815,-58.281628,DUR,Present,Travelling,6.0
10529.json,1.139439831970968,0.0099081724519214,34,99.05917365593308,2020-07-16 09:03:53.322160433,2020-07-16 09:03:54.461600265,26.445799907048546,30.95230642954509,-48.04374,-43.57567,DUR,Present,Travelling,6.0
10550.json,1.3639241830101732,0.0098835085725374,17,99.27041843501053,2020-07-16 09:03:21.527765956,2020-07-16 09:03:22.891690140,12.149481307628545,14.65402567663858,-63.263557,-60.759018,DUR,Present,Travelling,6.0
10555.json,1.17878780288153,0.0099057798561473,248,98.49784886967862,2020-07-16 09:03:48.166043276,2020-07-16 09:03:49.344831079,16.304323918110615,18.19360877372123,-57.56251,-55.623272,DUR,Present,Travelling,6.0
10570.json,1.0687739229770583,0.0098960548423801,190,98.39562044305484,2020-07-16 09:03:22.466380448,2020-07-16 09:03:23.535154370,11.5750998311968,14.85153556937602,-62.58043,-59.219585,DUR,Present,Travelling,6.0
10592.json,1.514774369991244,0.0099004860783741,189,97.97791546558612,2020-07-16 09:03:22.634847516,2020-07-16 09:03:24.149621886,17.177372480693617,19.585624032271536,-57.375843,-54.965996,DUR,Present,Travelling,6.0
10614.json,1.230522502056914,0.0098441800164553,116,99.47172319478656,2020-07-16 09:03:16.176114928,2020-07-16 09:03:17.406637430,15.17892571726153,17.142045150264618,-57.437782,-55.423096,DUR,Present,Travelling,6.0
10618.json,1.3551323756829312,0.0098914771947659,252,99.3081740937107,2020-07-16 09:03:17.537088391,2020-07-16 09:03:18.892220767,18.14179227505511,21.258689880371094,-54.272522,-51.179592,DUR,Present,Travelling,6.0
10633.json,1.140800343549941,0.0098344857202581,68,99.29480436601406,2020-07-16 09:03:38.712823847,2020-07-16 09:03:39.853624191,10.456463100193265,12.212773383080542,-57.200344,-55.451027,DUR,Present,Travelling,6.0
10683.json,1.0505328852534603,0.0098180643481631,249,98.33985417923508,2020-07-16 09:40:28.910561359,2020-07-16 09:40:29.961094244,13.941018470247885,15.016499024584778,-55.76531,-54.653008,Control,Present,Attraction,5.0
10704.json,1.033503136570029,0.0098428870149526,274,98.54424377574,2020-07-16 09:40:02.431812951,2020-07-16 09:40:03.465316088,8.530915216299205,11.318474813608022,-60.113777,-57.3103,Control,Present,Attraction,5.0
10732.json,1.2992616739589593,0.0099180280454882,206,97.98753579917016,2020-07-16 09:55:57.947788471,2020-07-16 09:55:59.247050145,9.70581996731642,11.492078222879549,-53.301216,-51.534626,DUR,Present,Attraction,7.0
10733.json,1.2681977613848332,0.009907795010819,60,98.63385819694444,2020-07-16 09:55:51.070170201,2020-07-16 09:55:52.338367962,4.93981686478141,10.300816493964046,-60.099266,-54.723373,DUR,Present,Attraction,7.0
10747.json,1.3338778819685189,0.0098805769034705,97,98.60943296873208,2020-07-16 09:55:58.120869511,2020-07-16 09:55:59.454747393,12.993187631879534,16.892198153904506,-54.77681,-50.90149,DUR,Present,Attraction,7.0
10809.json,1.3834060933129892,0.0098814720950927,97,98.85664338208647,2020-07-16 09:00:03.751499800,2020-07-16 09:00:05.134905893,21.38626571085261,30.14009582037213,-56.57459,-47.840023,DUR,Present,Travelling,6.0
10830.json,1.1037237787371694,0.0098546765958675,221,97.64707581973128,2020-07-16 09:00:25.164773755,2020-07-16 09:00:26.268497534,22.646319602033216,26.35201729973443,-55.613792,-51.908092,DUR,Present,Travelling,6.0
10889.json,1.4578753826882505,0.0099175196101241,45,100.0,2020-07-16 09:58:04.008538133,2020-07-16 09:58:05.466413516,8.656491284813386,13.786062146796557,-64.34611,-59.1085,DUR,Present,Travelling,7.0
10919.json,1.0069266541987894,0.0098718299431253,246,98.45755466025057,2020-07-16 10:21:16.358401247,2020-07-16 10:21:17.365327901,20.77853555754414,25.260415054681733,-54.681488,-50.194057,DUR+AFT,Present,Milling,5.0
10920.json,1.0459475072650797,0.0098674293138215,163,97.65421081588612,2020-07-16 10:21:00.319957339,2020-07-16 10:21:01.365904846,14.815705501671994,20.157788276672363,-59.833874,-54.534004,DUR+AFT,Present,Milling,5.0
10922.json,1.013727298380655,0.0098420126056374,166,98.18058340591958,2020-07-16 10:21:20.293294227,2020-07-16 10:21:21.307021526,15.430212408304214,21.54713460803032,-62.187584,-56.070656,DUR+AFT,Present,Milling,5.0
10923.json,1.1676969213315918,0.0098957366214541,53,100.0,2020-07-16 10:21:09.554561183,2020-07-16 10:21:10.722258105,22.438906766930405,26.92384997517073,-50.389973,-45.91385,DUR+AFT,Present,Milling,5.0
10927.json,1.4136008370878734,0.009885320539076,60,100.0,2020-07-16 10:21:24.358497170,2020-07-16 10:21:25.772098007,16.184775513209654,22.06688898065117,-56.482395,-50.598972,DUR+AFT,Present,Milling,5.0
10930.json,1.905616878745299,0.0099250879101317,238,98.3192784923211,2020-07-16 10:21:46.102332044,2020-07-16 10:21:48.007948922,19.919254702005425,26.39192183745955,-54.780464,-48.3078,DUR+AFT,Present,Milling,5.0
10935.json,1.3448332508280103,0.0098884797855,115,100.0,2020-07-16 10:21:42.245780045,2020-07-16 10:21:43.590613296,18.61842337215648,22.39915394502528,-52.291786,-48.51105,DUR+AFT,Present,Milling,5.0
10941.json,1.1773155121168577,0.0098934076648475,81,100.0,2020-07-16 10:21:10.612606170,2020-07-16 10:21:11.789921682,28.08648517969492,32.160810315931165,-44.110046,-39.944424,DUR+AFT,Present,Milling,5.0
10947.json,1.018550278371464,0.0098888376540918,97,98.22530086505512,2020-07-16 10:21:55.523433817,2020-07-16 10:21:56.541984096,22.193592781244323,25.076198163882708,-51.964066,-49.080402,DUR+AFT,Present,Milling,5.0
10950.json,1.175391793959804,0.0098772419660487,214,98.94023946290903,2020-07-16 10:21:08.906268165,2020-07-16 10:21:10.081659959,19.08282470703125,24.048598727664437,-53.13794,-48.13857,DUR+AFT,Present,Milling,5.0
10952.json,1.6584534823682944,0.009930859175858,197,98.21290803483689,2020-07-16 10:21:50.445408522,2020-07-16 10:21:52.103862005,17.050004445589504,25.020271558028,-53.83451,-45.864243,DUR+AFT,Present,Milling,5.0
10953.json,1.2560904870763423,0.0098904762761916,255,98.6707523522488,2020-07-16 10:21:50.208501636,2020-07-16 10:21:51.464592123,19.4078696287131,25.6009373242342,-51.57795,-45.384876,DUR+AFT,Present,Milling,5.0
10965.json,1.0971255673074056,0.0098840141198865,243,97.13045025512643,2020-07-16 10:22:06.956398598,2020-07-16 10:22:08.053524165,20.170381269593168,22.229462333347488,-59.28538,-57.2263,AFT,Present,Milling,5.0
10971.json,1.088356357067413,0.0098941487006128,257,97.49957039102298,2020-07-16 10:22:15.809610642,2020-07-16 10:22:16.897967000,19.888734928075817,25.021086872487828,-55.986626,-50.86071,AFT,Present,Milling,5.0
10984.json,1.1628623404724294,0.0098547655972239,228,97.86853307567522,2020-07-16 10:22:52.463927452,2020-07-16 10:22:53.626789792,17.882230497386356,21.036416537141147,-53.35104,-50.18714,AFT,Present,Milling,5.0
10985.json,1.4857004760382173,0.0099046698402547,7,98.97368298927512,2020-07-16 10:22:04.641482566,2020-07-16 10:22:06.127183042,20.88387282264424,24.882018655379188,-54.48273,-50.533546,AFT,Present,Milling,5.0
10996.json,1.3796438704166434,0.0099254954706233,37,99.6132473444161,2020-07-16 09:31:47.452278701,2020-07-16 09:31:48.831922572,17.497081712744702,21.71656338921909,-57.60941,-53.39703,Control,Present,Attraction,5.0
11034.json,1.63150131364295,0.0098878867493512,179,96.729340786691,2020-07-16 09:31:46.157330254,2020-07-16 09:31:47.788831568,15.745046569079888,20.582102966308597,-60.03963,-55.230667,Control,Present,Attraction,5.0
11064.json,1.2933692396913798,0.0098730476312319,199,96.48485336279693,2020-07-16 10:07:58.346184563,2020-07-16 10:07:59.639553803,11.54322538785408,13.908694425243542,-52.08072,-49.72822,DUR,Present,Travelling,8.0
11069.json,1.2728961636835363,0.0098674121215778,220,97.99117889421426,2020-07-16 10:07:05.765357100,2020-07-16 10:07:07.038253264,23.31943099498749,25.2633517742157,-47.48181,-45.532898,DUR,Present,Travelling,8.0
11074.json,1.4529964003380016,0.009884329254,260,96.97915652870012,2020-07-16 10:07:42.430852438,2020-07-16 10:07:43.883848839,24.127712815672485,30.56648938734453,-39.57856,-33.13095,DUR,Present,Travelling,8.0
11076.json,1.2342817943092044,0.0098742543544736,119,100.0,2020-07-16 10:07:35.711561455,2020-07-16 10:07:36.945843249,31.500422040877805,35.07469032041488,-30.64779,-27.116047,DUR,Present,Travelling,8.0
11079.json,1.307039459028729,0.0099018140835509,165,98.2413920373358,2020-07-16 10:07:32.142504620,2020-07-16 10:07:33.449544079,23.39303221847072,28.321484328761244,-24.343428,-19.366581,DUR,Present,Travelling,8.0
11082.json,1.122158460089433,0.0098434952639423,224,98.73692780811264,2020-07-16 10:07:05.167191610,2020-07-16 10:07:06.289350070,27.18385461036195,30.37340522657895,-42.033184,-38.816124,DUR,Present,Travelling,8.0
11084.json,1.5484921002963254,0.0099262314121559,141,97.63792839262058,2020-07-16 10:07:23.258127565,2020-07-16 10:07:24.806619665,16.267162283671272,19.4101590225377,-42.32721,-39.104465,DUR,Present,Travelling,8.0
11088.json,1.117592107734847,0.0098901956436712,123,100.0,2020-07-16 10:07:13.659710452,2020-07-16 10:07:14.777302559,18.679818194253105,24.961483791896278,-44.003746,-37.746235,DUR,Present,Travelling,8.0
11101.json,1.2040257366019134,0.0098690634147697,152,97.37226112928464,2020-07-16 10:07:28.393138154,2020-07-16 10:07:29.597163891,28.03856105678129,32.86963032097216,-27.86981,-23.00474,DUR,Present,Travelling,8.0
11102.json,1.5148698351511705,0.0099011100336677,118,100.0,2020-07-16 10:07:25.114823762,2020-07-16 10:07:26.629693597,17.912319173310934,23.03107104050486,-37.35776,-32.22173,DUR,Present,Travelling,8.0
11108.json,2.194071018980834,0.0099279231628092,30,100.0,2020-07-16 10:07:09.172507734,2020-07-16 10:07:11.366578753,17.07599639892578,23.281049277565696,-51.59864,-45.395412,DUR,Present,Travelling,8.0
