,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
3986.json,1.0675507552241186,0.0098847292150381,56,97.43758346903658,2022-07-18 18:32:57.687584062,2022-07-18 18:32:58.755134817,27.30674578538581,28.30697779868966,-56.939934,-56.050922,AFT,Absent,Foraging,7.0
4010.json,1.1471468455036966,0.0098891969439973,12,99.34704507904242,2022-07-18 18:32:11.623386636,2022-07-18 18:32:12.770533481,25.990826442323883,31.142315752752896,-60.740746,-55.56838,AFT,Absent,Foraging,7.0
4016.json,1.590793967955726,0.0098807078755014,4,100.0,2022-07-18 18:32:37.091248426,2022-07-18 18:32:38.682042394,24.99832754135132,29.20180248260498,-59.256382,-55.159542,AFT,Absent,Foraging,7.0
4106.json,1.0047637441672812,0.0098506249428164,45,100.0,2022-07-18 19:48:17.656778779,2022-07-18 19:48:18.661542523,28.71846053356261,33.20761567964328,-47.474598,-42.98874,DUR,Absent,Foraging,10.0
4170.json,1.110625961255721,0.0098285483296966,5,99.38050177478732,2022-07-18 19:18:47.930124484,2022-07-18 19:18:49.040750445,20.305517196655277,26.89017274039132,-64.43053,-57.826317,DUR+AFT,Absent,Foraging,4.0
4229.json,1.1581931575421365,0.0098990868165994,17,99.47064009826342,2022-07-18 18:40:13.195613332,2022-07-18 18:40:14.353806490,28.725281919282057,31.059016023833177,-55.90691,-53.61924,DUR,Absent,Attraction,5.0
4230.json,1.2736340086033169,0.0098731318496381,43,100.0,2022-07-18 18:40:39.322903477,2022-07-18 18:40:40.596537486,31.550589966773988,33.894520342350006,-44.857353,-42.50689,DUR,Absent,Attraction,5.0
4240.json,1.7252297045174032,0.0099151132443528,63,100.0,2022-07-18 18:40:26.143054524,2022-07-18 18:40:27.868284229,30.011754031554894,31.428010149485505,-50.574635,-49.150932,DUR,Absent,Attraction,5.0
4241.json,1.2778297990425358,0.0099056573569188,27,100.0,2022-07-18 18:40:40.923603261,2022-07-18 18:40:42.201433060,29.697636882710903,33.78274552718453,-48.757492,-44.711433,DUR,Absent,Attraction,5.0
4245.json,1.2783646605366066,0.0099098035700512,91,97.90675267847996,2022-07-18 17:49:29.989485335,2022-07-18 17:49:31.267849995,19.03827626956916,21.51083535141086,-50.17587,-47.73628,BEF,Absent,Foraging,12.0
4250.json,1.0057799968637866,0.0098605882045469,37,100.0,2022-07-18 17:49:27.786651574,2022-07-18 17:49:28.792431571,17.833256098229114,20.8186642203744,-53.41071,-50.409363,BEF,Absent,Foraging,12.0
4264.json,1.0493904903732345,0.0098999102865399,109,97.20833294439488,2022-07-18 18:01:56.908689740,2022-07-18 18:01:57.958080231,22.19097469792221,26.416216734683875,-63.366158,-59.174515,DUR+AFT,Absent,Foraging,12.0
4275.json,1.10127234133493,0.009832788761919,92,99.3263810798606,2022-07-18 17:56:18.240190723,2022-07-18 17:56:19.341463065,25.69711375064987,27.42851147548758,-53.338814,-51.561012,DUR,Absent,Foraging,12.0
4283.json,1.1062198224867572,0.0098769627007746,102,96.62121235706834,2022-07-18 17:47:32.099952468,2022-07-18 17:47:33.206172290,20.504892719735345,25.02178211349377,-55.355934,-50.96386,BEF,Absent,Foraging,12.0
4285.json,1.335264021453284,0.0098908446033576,72,96.16223768233677,2022-07-18 17:47:43.939721111,2022-07-18 17:47:45.274985132,18.67731276012602,20.93185020628429,-56.22582,-53.99431,BEF,Absent,Foraging,12.0
4287.json,1.264685832717447,0.009880358068105,108,97.69487121148936,2022-07-18 17:47:38.020468678,2022-07-18 17:47:39.285154511,17.63198674999693,18.96025274984492,-56.58159,-55.215702,BEF,Absent,Foraging,12.0
4288.json,1.6250498899847443,0.0099088407925899,87,97.887751098462,2022-07-18 17:47:33.172818929,2022-07-18 17:47:34.797868819,21.665873265733907,23.90295451295142,-53.22484,-51.10858,BEF,Absent,Foraging,12.0
4300.json,1.121488862634152,0.0098376216020539,95,98.03692648970544,2022-07-18 18:25:56.189126465,2022-07-18 18:25:57.310615328,31.796166954311072,33.69802277477075,-51.08127,-49.102722,DUR+AFT,Absent,Socialising,3.0
4301.json,1.096177482053868,0.0098754728112961,10,99.47032850977192,2022-07-18 18:25:55.692634000,2022-07-18 18:25:56.788811482,29.81719849075096,34.893298549928524,-52.913815,-47.837715,DUR+AFT,Absent,Socialising,3.0
4310.json,1.2670494449064478,0.0098988237883316,10,97.50564615109552,2022-07-18 18:25:57.393889729,2022-07-18 18:25:58.660939174,21.386718821525573,23.90526843070984,-58.50579,-55.951683,DUR+AFT,Absent,Socialising,3.0
4314.json,1.7649415032030331,0.0099154017033878,18,97.55549664764,2022-07-18 18:25:57.922685432,2022-07-18 18:25:59.687626935,25.542330441174208,28.781008454056472,-57.945866,-54.670723,DUR+AFT,Absent,Socialising,3.0
4331.json,1.084027282261502,0.0098547934751045,89,98.16368370246852,2022-07-18 19:49:57.466491936,2022-07-18 19:49:58.550519218,14.201815222301622,17.866472842919567,-64.199,-60.534344,DUR,Absent,Foraging,10.0
4353.json,1.4224084390658565,0.0098778363824017,90,98.1226767051866,2022-07-18 19:49:06.066179704,2022-07-18 19:49:07.488588143,8.99968759973622,13.154403835701542,-62.858055,-59.358612,DUR,Absent,Foraging,10.0
4359.json,1.5170410579171865,0.0099153010321384,113,97.64789787657186,2022-07-18 19:49:22.495379416,2022-07-18 19:49:24.012420474,16.81339399727227,20.206844329833984,-61.321518,-57.92647,DUR,Absent,Foraging,10.0
4376.json,1.0122661284149652,0.0098278264894656,39,99.617717709993,2022-07-18 19:49:07.076264224,2022-07-18 19:49:08.088530353,16.87357087022676,18.18932045163132,-57.3665,-55.853146,DUR,Absent,Foraging,10.0
4405.json,1.1339162736002422,0.0098601415095673,61,99.64092882644786,2022-07-18 16:46:22.523552633,2022-07-18 16:46:23.657468907,20.13722583797428,24.08955449991293,-63.503086,-59.716824,Control,Absent,Foraging,6.0
4414.json,1.234615678827275,0.0098769254306182,11,99.17437439113468,2022-07-18 16:46:56.001438679,2022-07-18 16:46:57.236054358,26.77723669236706,28.408405230122227,-53.953617,-52.475166,Control,Absent,Foraging,6.0
4425.json,1.0466533559288962,0.0098740882634801,11,98.81525669224064,2022-07-18 16:46:56.130044478,2022-07-18 16:46:57.176697835,26.90931273951675,28.789080677610457,-53.647415,-51.97851,Control,Absent,Foraging,6.0
4453.json,1.1142707842701114,0.0098608034006204,5,99.0192793013689,2022-07-18 19:07:54.412907465,2022-07-18 19:07:55.527178249,24.559893117632186,28.62754680088588,-55.45512,-51.387466,DUR,Absent,Foraging,4.0
4454.json,1.2070787847694169,0.0098940883997493,53,100.0,2022-07-18 19:07:13.398252921,2022-07-18 19:07:14.605331706,19.5436655345716,24.34193515777588,-61.163395,-56.404278,DUR,Absent,Foraging,4.0
4456.json,1.0480271995569268,0.0098870490524238,103,99.38085104857429,2022-07-18 19:07:26.467661383,2022-07-18 19:07:27.515688582,18.897658550378047,21.8202468698675,-61.675198,-58.89572,DUR,Absent,Foraging,4.0
4458.json,1.2547436805174286,0.0098798715001372,4,99.0288995727991,2022-07-18 19:07:48.971726999,2022-07-18 19:07:50.226470679,28.393578855297232,33.22862349884419,-49.86093,-45.05687,DUR,Absent,Foraging,4.0
4467.json,1.0871618491974964,0.009883289538159,5,99.22596591882376,2022-07-18 19:07:18.976612994,2022-07-18 19:07:20.063774843,26.76768861199817,31.591642950573107,-54.758472,-49.93452,DUR,Absent,Foraging,4.0
4472.json,1.0962144809009835,0.009875806134243,49,100.0,2022-07-18 19:07:07.211069541,2022-07-18 19:07:08.307284022,23.277398233828336,26.67548129869544,-53.82398,-50.283485,DUR,Absent,Foraging,4.0
4520.json,1.0607603849808735,0.0098218554164895,47,100.0,2022-07-18 18:24:02.071653294,2022-07-18 18:24:03.132413679,33.08004137295396,35.377932676628454,-59.11942,-56.883724,BEF+DUR,Absent,Socialising,3.0
4521.json,1.402266599280395,0.0098751168963408,64,99.6588553384093,2022-07-18 18:24:21.286857855,2022-07-18 18:24:22.689124455,35.41633099485925,39.10214944613182,-52.52712,-48.8413,BEF+DUR,Absent,Socialising,3.0
4540.json,1.1769157125940255,0.0098900480049918,24,100.0,2022-07-18 19:04:10.390013565,2022-07-18 19:04:11.566929277,22.441478033323545,26.12223390630773,-58.418068,-54.737312,DUR,Absent,Foraging,8.0
4547.json,1.2459949013639289,0.0098888484235232,4,99.17459177612388,2022-07-18 19:04:52.525072265,2022-07-18 19:04:53.771067166,28.65802400540083,33.62899958781707,-49.630997,-44.62297,DUR,Absent,Foraging,8.0
4562.json,1.188424448062797,0.0099035370671899,5,99.39379240362412,2022-07-18 19:04:58.272564436,2022-07-18 19:04:59.460988884,20.764298909505207,26.753619613647466,-60.273117,-54.29822,DUR,Absent,Foraging,8.0
4571.json,1.1979965195754971,0.0099007976824421,94,98.16690312199162,2022-07-18 19:41:36.740723186,2022-07-18 19:41:37.938719705,18.089081416856374,20.78711862121986,-62.24949,-59.399117,DUR,Absent,Travelling,6.0
4574.json,1.0442054641412426,0.0098509949447287,75,96.52560479357804,2022-07-18 19:41:33.786965208,2022-07-18 19:41:34.831170672,22.850694496213023,24.874757198887018,-57.547115,-55.314945,DUR,Absent,Travelling,6.0
4592.json,1.1573811074939755,0.0098921462178972,15,99.71452034551,2022-07-18 19:41:34.882420020,2022-07-18 19:41:36.039801127,21.848460288896952,25.094986719627904,-58.870438,-55.598972,DUR,Absent,Travelling,6.0
4613.json,1.4341362947185772,0.0098905951359901,1,98.8097893592677,2022-07-18 18:42:58.493556937,2022-07-18 18:42:59.927693231,21.241207800971136,26.683197699652776,-60.381382,-55.052345,DUR,Absent,Socialising,5.0
4622.json,1.5403686128458816,0.009874157774653,67,98.76530783735826,2022-07-18 18:42:57.909279187,2022-07-18 18:42:59.449647800,22.95053820041795,25.963094543298908,-58.554962,-55.59286,DUR,Absent,Socialising,5.0
4667.json,1.240762106266445,0.0098473183037019,101,98.32109926605963,2022-07-18 19:50:53.279779997,2022-07-18 19:50:54.520542103,7.773221407181177,12.165940162463066,-75.2254,-70.892815,DUR,Absent,Foraging,10.0
4675.json,1.006878369662755,0.0098713565653211,100,97.30369475401106,2022-07-18 16:47:04.678720544,2022-07-18 16:47:05.685598914,23.711898353156144,27.557626228632888,-60.97753,-57.14857,Control,Absent,Foraging,6.0
4694.json,1.1718986466697343,0.0098478877871406,11,97.93870741248092,2022-07-18 16:47:00.010708981,2022-07-18 16:47:01.182607628,24.87462180369609,26.742044887027227,-54.996563,-53.18608,Control,Absent,Foraging,6.0
4702.json,1.5117984268764175,0.0098810354697805,105,99.4778849922832,2022-07-18 16:47:14.126116518,2022-07-18 16:47:15.637914945,26.83404890361585,28.96817482396176,-57.66748,-55.533356,Control,Absent,Foraging,6.0
4704.json,1.0826906665471083,0.0098426424231555,5,99.38037176376538,2022-07-18 19:11:28.017984430,2022-07-18 19:11:29.100675096,28.4392593608183,32.71465377246632,-52.104477,-47.83545,DUR,Absent,Foraging,4.0
4712.json,1.1632756888535631,0.0098582685496064,5,99.21030030556784,2022-07-18 19:11:22.460633433,2022-07-18 19:11:23.623909122,26.502145035626132,32.035527163988924,-55.053677,-49.508625,DUR,Absent,Foraging,4.0
4715.json,1.1220144334552344,0.0098422318724143,4,99.01291409195385,2022-07-18 19:11:26.820738453,2022-07-18 19:11:27.942752887,21.092320191944744,25.9478888545476,-59.59967,-54.7441,DUR,Absent,Foraging,4.0
4731.json,1.0062928869048733,0.009865616538283,7,100.0,2022-07-18 19:11:34.687095263,2022-07-18 19:11:35.693388150,20.874718463327003,22.79237350704163,-61.386566,-59.490623,DUR,Absent,Foraging,4.0
4737.json,1.0624207572091375,0.0098372292334179,4,98.60239580282916,2022-07-18 19:10:07.088373526,2022-07-18 19:10:08.150794283,17.398311814265465,21.55554387106824,-62.49156,-58.334335,DUR,Absent,Foraging,4.0
4738.json,1.0433676587108636,0.0098430911199138,5,98.9525748144151,2022-07-18 19:10:51.802256293,2022-07-18 19:10:52.845623952,26.2401254827326,31.999308412725277,-56.0064,-50.24722,DUR,Absent,Foraging,4.0
4742.json,1.0830390702171755,0.009845809729247,5,99.3163490301739,2022-07-18 19:10:34.606173269,2022-07-18 19:10:35.689212339,22.39754669857721,29.54655378578353,-59.55748,-52.415825,DUR,Absent,Foraging,4.0
4744.json,1.1907179145266014,0.0098406439217074,36,97.4382493549686,2022-07-18 19:10:41.016608617,2022-07-18 19:10:42.207326532,24.875664596557616,30.1639594523112,-55.57869,-50.326088,DUR,Absent,Foraging,4.0
4745.json,1.1004804651334368,0.0098257184386914,5,99.30636221626108,2022-07-18 19:10:36.459336758,2022-07-18 19:10:37.559817223,29.40702117261269,35.96204636937423,-54.15361,-47.59376,DUR,Absent,Foraging,4.0
4759.json,1.0203889525323715,0.0098114322358881,28,99.3123678000428,2022-07-18 17:58:11.111880429,2022-07-18 17:58:12.132269380,24.819305272065392,27.56778705212497,-54.537148,-51.788662,BEF+DUR,Absent,Foraging,12.0
4761.json,2.361478454611593,0.0099221783807209,54,100.0,2022-07-18 17:58:19.600256947,2022-07-18 17:58:21.961735402,26.738658840808803,30.75344229547263,-57.368725,-53.35395,BEF+DUR,Absent,Foraging,12.0
4766.json,1.062753035675062,0.0098403058858802,96,98.4421054102476,2022-07-18 17:58:09.162660540,2022-07-18 17:58:10.225413575,32.394045872474784,34.59136350830989,-53.160435,-51.003777,BEF+DUR,Absent,Foraging,12.0
4798.json,1.3717311267029473,0.0098685692568557,14,98.34706181172466,2022-07-18 17:50:42.764654485,2022-07-18 17:50:44.136385612,32.23969020733254,34.18232643259743,-37.92349,-36.02343,BEF,Absent,Attraction,12.0
4801.json,1.0002498658784535,0.0098063712341024,14,99.18351049275648,2022-07-18 17:50:15.710903719,2022-07-18 17:50:16.711153585,18.63729489038861,21.23261397225516,-49.376854,-46.78154,BEF,Absent,Attraction,12.0
4806.json,2.008913552204852,0.0099451165950735,3,100.0,2022-07-18 17:50:47.843718344,2022-07-18 17:50:49.852631896,16.242420832316082,19.53855941409157,-53.501728,-50.228897,BEF,Absent,Attraction,12.0
4808.json,1.0853112985769542,0.0098664663506995,21,100.0,2022-07-18 17:50:26.101823744,2022-07-18 17:50:27.187135043,33.57299235267361,39.01534204413421,-36.318897,-30.87976,BEF,Absent,Attraction,12.0
4818.json,1.0481533902515636,0.0098882395306751,14,98.82985598378704,2022-07-18 17:50:47.068357541,2022-07-18 17:50:48.116510932,33.18874402479692,35.1190912362301,-34.17563,-32.278553,BEF,Absent,Attraction,12.0
4823.json,1.1187576365952625,0.0099005100583651,14,98.42648064472417,2022-07-18 17:50:50.467807080,2022-07-18 17:50:51.586564717,33.190565690926626,36.03860691422266,-35.036716,-32.205917,BEF,Absent,Attraction,12.0
4824.json,1.0560302873290333,0.0098694419376545,112,96.90997424422288,2022-07-18 17:50:14.407579679,2022-07-18 17:50:15.463609966,9.29357956047345,10.865633426752304,-61.116005,-59.53462,BEF,Absent,Attraction,12.0
4826.json,1.0214837834831485,0.0098219594565687,14,99.26215205420525,2022-07-18 17:50:36.316160888,2022-07-18 17:50:37.337644672,21.892240154650786,23.42068993028744,-47.153362,-45.61392,BEF,Absent,Attraction,12.0
4884.json,1.0775479916129953,0.0098857613909449,5,99.40302177267584,2022-07-18 19:13:44.411752181,2022-07-18 19:13:45.489300173,26.496331271003275,32.573940473444324,-55.70329,-49.611954,DUR,Absent,Foraging,4.0
4896.json,1.193319579284065,0.0098621452833393,6,100.0,2022-07-18 17:37:57.413094299,2022-07-18 17:37:58.606413879,14.223107248942055,16.829435501098633,-66.56593,-63.833725,BEF+DUR,Absent,Foraging,10.0
4897.json,1.0995198388010294,0.0099055841333426,84,98.53496391581636,2022-07-18 17:57:46.944157086,2022-07-18 17:57:48.043676925,35.75350368886754,37.12327484462572,-44.92881,-43.533253,DUR+AFT,Absent,Foraging,12.0
4919.json,1.1225905905156637,0.0098472858817163,4,98.69709387628922,2022-07-18 18:53:50.497728693,2022-07-18 18:53:51.620319284,24.847301861918563,28.161345488636208,-57.047985,-53.722412,DUR,Absent,Foraging,5.0
4947.json,1.174141535140226,0.0098667355894136,66,100.0,2022-07-18 18:00:19.131054664,2022-07-18 18:00:20.305196201,17.420522313539674,19.71545020901427,-62.46658,-60.186104,DUR,Absent,Foraging,12.0
4956.json,1.3032377833907454,0.0098730135105359,58,100.0,2022-07-18 18:00:21.122448322,2022-07-18 18:00:22.425686105,25.78620412873059,28.8666722134846,-55.22898,-52.261494,DUR,Absent,Foraging,12.0
4957.json,1.190364696265668,0.0098377247625261,44,98.9697033466461,2022-07-18 18:00:22.550359658,2022-07-18 18:00:23.740724354,24.20117126464844,26.42893216451009,-53.670467,-51.442707,DUR,Absent,Foraging,12.0
4962.json,1.0344031385706671,0.0098514584625777,19,100.0,2022-07-18 18:30:10.281406054,2022-07-18 18:30:11.315809192,29.176139088987394,33.95210657774947,-43.829,-38.939022,AFT,Absent,Foraging,7.0
