,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
139.json,1.1675636698384437,0.009894607371512236,20,100,2020-07-11 11:41:14.802102864,2020-07-11 11:41:15.969666534,,,,,,,,
142.json,1.0290124685743507,0.009894350659368757,43,100,2020-07-11 11:41:17.810693194,2020-07-11 11:41:18.839705662,,,,,,,,
150.json,1.2451198474629948,0.009881903551293609,3,100,2020-07-11 11:41:38.062279722,2020-07-11 11:41:39.307399569,,,,,,,,
157.json,1.1615941140874853,0.009844017915995637,28,100,2020-07-11 11:41:52.390568244,2020-07-11 11:41:53.552162358,,,,,,,,
163.json,1.082993688113124,0.009845397164664763,24,99.54549476725931,2020-07-11 11:41:19.308668100,2020-07-11 11:41:20.391661788,,,,,,,,
165.json,1.5806306072480218,0.009878941295300137,39,98.50377210409064,2020-07-11 11:41:30.815049969,2020-07-11 11:41:32.395680576,,,,,,,,
169.json,1.3038261565124643,0.009877470882670185,67,98.32614558349685,2020-07-11 11:41:34.075456606,2020-07-11 11:41:35.379282762,,,,,,,,
175.json,1.247687045752265,0.009902278140890992,59,99.27104804902861,2020-07-11 11:41:12.622463601,2020-07-11 11:41:13.870150647,,,,,,,,
185.json,1.1758432209038787,0.009881035469780494,69,99.67115180621062,2020-07-11 09:40:50.993200907,2020-07-11 09:40:52.169044127,,,,,,,,
193.json,1.2930930166256074,0.009870939058210744,10,97.86915631409492,2020-07-11 11:44:06.999066791,2020-07-11 11:44:08.292159808,,,,,,,,
199.json,1.2086800914151166,0.009907213864058333,14,97.16761155981712,2020-07-11 11:44:11.730913040,2020-07-11 11:44:12.939593132,,,,,,,,
217.json,1.0034506974160067,0.009837751935451045,30,97.90667752335217,2020-07-11 11:44:14.867646311,2020-07-11 11:44:15.871097009,,,,,,,,
221.json,1.2958272230369303,0.009891810862877331,53,97.50547100727562,2020-07-11 11:44:37.794960672,2020-07-11 11:44:39.090787895,,,,,,,,
25.json,1.0835291434627514,0.009850264940570468,4,98.2761024592527,2020-07-11 09:36:28.709227646,2020-07-11 09:36:29.792756790,,,,,,,,
264.json,1.0200385499614129,0.009808062980398201,54,98.2530336718327,2020-07-11 09:35:28.620183975,2020-07-11 09:35:29.640222525,,,,,,,,
275.json,1.2230095296442727,0.009862980077776393,8,100,2020-07-11 09:35:54.059199148,2020-07-11 09:35:55.282208678,,,,,,,,
31.json,1.4236768430875895,0.009886644743663816,12,100,2020-07-11 09:36:10.574723370,2020-07-11 09:36:11.998400213,,,,,,,,
329.json,1.053074516802549,0.009841817914042515,31,99.52202501600982,2020-07-11 09:38:01.455983647,2020-07-11 09:38:02.509058162,,,,,,,,
365.json,1.4320659915017515,0.0098763171827707,46,100,2020-07-11 11:58:43.602414782,2020-07-11 11:58:45.034480773,,,,,,,,
378.json,1.123469057941385,0.00985499173632794,18,100,2020-07-11 11:58:07.956048631,2020-07-11 11:58:09.079517689,,,,,,,,
403.json,1.6069695594093858,0.009919565181539419,72,98.10248774835414,2020-07-11 11:58:31.935042097,2020-07-11 11:58:33.542011656,,,,,,,,
409.json,1.1294930207185514,0.009907833515075012,16,97.04728509807411,2020-07-11 11:58:05.480199930,2020-07-11 11:58:06.609692950,,,,,,,,
414.json,1.1325050021071341,0.009847869583540296,42,100,2020-07-11 11:58:14.531204001,2020-07-11 11:58:15.663709005,,,,,,,,
426.json,1.1987685926559557,0.009907178451702114,22,99.42932231055909,2020-07-11 11:58:07.555455106,2020-07-11 11:58:08.754223699,,,,,,,,
437.json,1.111851753099586,0.00983939604512908,22,99.17924759878981,2020-07-11 11:58:21.221170511,2020-07-11 11:58:22.333022264,,,,,,,,
440.json,1.293121112416879,0.00987115352989984,37,100,2020-07-11 11:58:00.726540267,2020-07-11 11:58:02.019661379,,,,,,,,
455.json,1.2620202018161946,0.00985953282668902,22,98.93929186741933,2020-07-11 11:58:04.597689383,2020-07-11 11:58:05.859709585,,,,,,,,
464.json,1.247833622183709,0.009903441445902453,22,99.39651128092113,2020-07-11 11:58:22.916944407,2020-07-11 11:58:24.164778030,,,,,,,,
479.json,1.0156785296844149,0.009860956598877814,65,98.89453929659582,2020-07-11 13:21:58.144247434,2020-07-11 13:21:59.159925963,,,,,,,,
559.json,1.1785543654502106,0.009903818197060594,4,99.21792388299193,2020-07-11 11:43:31.162448923,2020-07-11 11:43:32.341003289,,,,,,,,
566.json,1.0398613518197557,0.009903441445902435,58,99.04882918337434,2020-07-11 11:43:26.500466604,2020-07-11 11:43:27.540327956,,,,,,,,
573.json,1.0318624183442182,0.009827261127087792,13,99.6028731766059,2020-07-11 11:43:29.604052793,2020-07-11 11:43:30.635915211,,,,,,,,
575.json,1.2798293560858554,0.009921157799115158,74,98.89598442175979,2020-07-11 11:43:47.113718171,2020-07-11 11:43:48.393547527,,,,,,,,
576.json,1.0188702438272514,0.009891944114827684,21,100,2020-07-11 11:43:53.461865658,2020-07-11 11:43:54.480735902,,,,,,,,
60.json,1.1080616584629226,0.009893407664847522,63,96.57145777674775,2020-07-11 09:36:20.615872048,2020-07-11 09:36:21.723933706,,,,,,,,
61.json,1.3752452054011783,0.009893850398569628,57,96.98344025002797,2020-07-11 09:36:35.299293428,2020-07-11 09:36:36.674538633,,,,,,,,
642.json,1.025274570390117,0.009858409330674202,31,99.07419352417773,2020-07-11 09:37:44.512492360,2020-07-11 09:37:45.537766932,,,,,,,,
666.json,1.3595380265087442,0.009923635229990834,19,100,2020-07-11 09:03:55.672857654,2020-07-11 09:03:57.032395681,,,,,,,,
733.json,1.0284223175142548,0.009888676129944759,6,99.70784829352918,2020-07-11 13:17:06.295080365,2020-07-11 13:17:07.323502682,,,,,,,,
740.json,1.2964685598450991,0.009896706563703046,5,100,2020-07-11 13:17:06.555832832,2020-07-11 13:17:07.852301392,,,,,,,,
788.json,1.0305431371104135,0.009814696543908699,34,96.91965405760496,2020-07-11 11:56:22.076034522,2020-07-11 11:56:23.106577660,,,,,,,,
811.json,1.0813662382287745,0.009830602165716133,26,99.68033694982273,2020-07-11 11:56:34.507597659,2020-07-11 11:56:35.588963898,,,,,,,,
824.json,1.0461571803731502,0.00986940736201085,9,98.9682095196739,2020-07-11 11:56:57.289380498,2020-07-11 11:56:58.335537678,,,,,,,,
831.json,1.34091561961678,0.009859673673652794,22,98.80461510449608,2020-07-11 11:56:02.826528721,2020-07-11 11:56:04.167444341,,,,,,,,
843.json,1.0151141514995743,0.009855477199024992,34,99.33814147013415,2020-07-11 11:56:56.413354240,2020-07-11 11:56:57.428468391,,,,,,,,
846.json,1.063325455339264,0.009845606067956147,25,98.74004489443575,2020-07-11 11:56:20.389814126,2020-07-11 11:56:21.453139581,,,,,,,,
856.json,1.3594551029559696,0.00992302994858372,64,97.34813685843689,2020-07-11 11:56:35.163311558,2020-07-11 11:56:36.522766661,,,,,,,,
869.json,1.1417047975674421,0.009842282737650363,60,99.38787164331212,2020-07-11 11:56:55.711776875,2020-07-11 11:56:56.853481672,,,,,,,,
882.json,1.2552203486997229,0.009883624792911204,56,98.90835897199733,2020-07-11 11:52:18.913317147,2020-07-11 11:52:20.168537495,,,,,,,,
883.json,1.2638314891347822,0.009873683508865486,70,97.48019919218798,2020-07-11 11:52:03.551526463,2020-07-11 11:52:04.815357952,,,,,,,,
900.json,1.2312540146162334,0.009850032116929867,23,99.7534003749855,2020-07-11 11:52:15.717904279,2020-07-11 11:52:16.949158294,,,,,,,,
928.json,1.0465130391631652,0.009872764520407218,33,100,2020-07-11 08:39:02.696597636,2020-07-11 08:39:03.743110675,,,,,,,,
938.json,1.1132270595390281,0.00985156689857547,55,99.36285245679906,2020-07-11 09:34:55.432182243,2020-07-11 09:34:56.545409302,,,,,,,,
939.json,1.1438474870017332,0.009860754198290803,11,99.6760946080632,2020-07-11 09:34:06.391147847,2020-07-11 09:34:07.534995334,,,,,,,,
94.json,1.1426779582260522,0.009850672053672864,32,100,2020-07-11 09:04:12.142381016,2020-07-11 09:04:13.285058974,,,,,,,,
945.json,1.1438474870017323,0.009860754198290796,68,97.38960883642575,2020-07-11 09:34:31.363818158,2020-07-11 09:34:32.507665645,,,,,,,,
