,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
5537.json,1.6170908587478792,0.009920802814404167,143,97.97652273033168,2020-07-12 14:05:20.900095187,2020-07-12 14:05:22.517186045,,,,,,,,
5552.json,1.1001180778182515,0.00982248283766296,146,97.83887586863928,2020-07-12 14:05:24.037086021,2020-07-12 14:05:25.137204099,,,,,,,,
5557.json,1.0824569772915922,0.00984051797537811,161,98.18010233872985,2020-07-12 14:05:32.718435987,2020-07-12 14:05:33.800892965,,,,,,,,
5560.json,1.4039202194108071,0.009886762108526811,63,98.27091148762142,2020-07-12 14:05:35.167203631,2020-07-12 14:05:36.571123850,,,,,,,,
5562.json,1.095858200539645,0.009872596401258064,97,98.63209799780148,2020-07-12 14:05:47.745629601,2020-07-12 14:05:48.841487802,,,,,,,,
5594.json,1.0660621415133278,0.009870945754753035,27,100,2020-07-12 10:11:34.819357419,2020-07-12 10:11:35.885419561,,,,,,,,
5618.json,1.3678176243167641,0.00991172191533887,34,100,2020-07-12 10:11:45.377949607,2020-07-12 10:11:46.745767231,,,,,,,,
5632.json,1.5000123765498508,0.009868502477301649,36,100,2020-07-12 14:06:29.641020508,2020-07-12 14:06:31.141032884,,,,,,,,
5635.json,1.508700833266614,0.00992566337675404,141,98.50465197201797,2020-07-12 14:06:14.553981059,2020-07-12 14:06:16.062681893,,,,,,,,
5638.json,1.4747647388197045,0.00989774992496446,45,100,2020-07-12 14:06:23.774334142,2020-07-12 14:06:25.249098880,,,,,,,,
5640.json,1.0558592187708307,0.009867843166082529,133,98.19344682547239,2020-07-12 14:06:19.917344354,2020-07-12 14:06:20.973203573,,,,,,,,
5644.json,1.2830775194269073,0.00986982707251467,29,98.73913210959026,2020-07-12 14:06:21.802836184,2020-07-12 14:06:23.085913703,,,,,,,,
5652.json,1.0308560853636646,0.009817677003463473,147,98.28364254916909,2020-07-12 14:06:13.767416390,2020-07-12 14:06:14.798272476,,,,,,,,
5657.json,1.2321951645362557,0.009857561316290045,41,98.73755965897928,2020-07-12 14:06:15.149944734,2020-07-12 14:06:16.382139898,,,,,,,,
5668.json,1.6887394239262221,0.009933761317213071,160,97.70686006065394,2020-07-12 14:06:29.506215474,2020-07-12 14:06:31.194954898,,,,,,,,
5681.json,2.5763319236547844,0.009947227504458627,12,99.0938270074302,2020-07-12 14:06:22.641771485,2020-07-12 14:06:25.218103409,,,,,,,,
5682.json,1.237035062171275,0.0098962804973702,99,97.98996571119537,2020-07-12 14:06:04.410418607,2020-07-12 14:06:05.647453669,,,,,,,,
5684.json,1.2019323780303894,0.009851904737954012,9,99.7682068684069,2020-07-12 14:06:06.231417732,2020-07-12 14:06:07.433350110,,,,,,,,
5685.json,1.0094152756240942,0.00989622819239308,96,97.5506036943688,2020-07-12 14:06:01.430087407,2020-07-12 14:06:02.439502683,,,,,,,,
5687.json,1.0558592187708307,0.009867843166082529,169,98.43376399613003,2020-07-12 14:06:12.430342621,2020-07-12 14:06:13.486201840,,,,,,,,
5698.json,1.36721953758883,0.009907387953542247,9,98.91239495502411,2020-07-12 14:06:01.892614868,2020-07-12 14:06:03.259834406,,,,,,,,
5701.json,2.210439370890703,0.009912284174397771,115,99.13488415619918,2020-07-12 14:06:06.879732772,2020-07-12 14:06:09.090172143,,,,,,,,
5703.json,1.4505885884238214,0.009867949581114432,43,100,2020-07-12 14:06:08.008820764,2020-07-12 14:06:09.459409352,,,,,,,,
5704.json,1.2077056675081739,0.009899226782853885,62,98.12465828440628,2020-07-12 14:06:09.636427702,2020-07-12 14:06:10.844133370,,,,,,,,
5705.json,1.0708849818645465,0.00982463286114263,29,98.50144541112132,2020-07-12 14:06:10.441564814,2020-07-12 14:06:11.512449795,,,,,,,,
5706.json,1.473802059543365,0.009891288990223925,135,97.49027287266469,2020-07-12 14:06:15.002296076,2020-07-12 14:06:16.476098135,,,,,,,,
5717.json,2.5207068884200012,0.009924042867795281,168,97.23399982667567,2020-07-12 14:06:38.899561655,2020-07-12 14:06:41.420268543,,,,,,,,
5719.json,1.2253436263152793,0.009881803438026446,66,97.23434565573682,2020-07-12 14:06:40.114902476,2020-07-12 14:06:41.340246102,,,,,,,,
5739.json,1.263831489134784,0.0098736835088655,4,98.88195788349472,2020-07-12 09:43:12.406345821,2020-07-12 09:43:13.670177310,,,,,,,,
5740.json,1.1693866863690126,0.009910056664144174,82,98.13371745069026,2020-07-12 09:43:10.373074319,2020-07-12 09:43:11.542461005,,,,,,,,
5751.json,1.6804011250990287,0.009884712500582522,72,99.07210046135116,2020-07-12 09:43:07.766339310,2020-07-12 09:43:09.446740435,,,,,,,,
5754.json,1.0729393335714263,0.009843480124508499,83,98.60910360728514,2020-07-12 09:43:17.580573531,2020-07-12 09:43:18.653512865,,,,,,,,
5758.json,1.0284208629993454,0.009888662144224476,4,98.88848024106844,2020-07-12 09:43:04.112338657,2020-07-12 09:43:05.140759520,,,,,,,,
5763.json,1.4795446628621534,0.009929829952094989,20,98.04322395832327,2020-07-12 09:43:43.682175710,2020-07-12 09:43:45.161720373,,,,,,,,
5772.json,1.090067702258012,0.009820429750072182,69,98.37244604499756,2020-07-12 09:43:03.957259321,2020-07-12 09:43:05.047327023,,,,,,,,
5773.json,1.1843822235423103,0.009869851862852585,2,97.67178653558457,2020-07-12 09:43:04.814957279,2020-07-12 09:43:05.999339503,,,,,,,,
5774.json,1.1438474870017323,0.009860754198290796,79,99.05709584348436,2020-07-12 09:43:19.845353953,2020-07-12 09:43:20.989201440,,,,,,,,
5785.json,1.2396377261384828,0.009917101809107862,15,99.39473800513127,2020-07-12 13:46:58.164413817,2020-07-12 13:46:59.404051544,,,,,,,,
5801.json,1.6073048839750612,0.00992163508626581,46,100,2020-07-12 13:46:11.354321002,2020-07-12 13:46:12.961625886,,,,,,,,
5806.json,1.2894287182561825,0.009918682448124482,88,97.70305594499311,2020-07-12 13:46:31.428711889,2020-07-12 13:46:32.718140607,,,,,,,,
5807.json,1.2037268300219495,0.009866613360835651,15,99.47436455961457,2020-07-12 13:46:36.829019664,2020-07-12 13:46:38.032746494,,,,,,,,
5811.json,1.4329551848479154,0.00988244955067528,119,99.18197993891278,2020-07-12 13:46:03.721679355,2020-07-12 13:46:05.154634540,,,,,,,,
5816.json,1.0804976810713516,0.009822706191557742,167,97.77728878789048,2020-07-12 13:46:07.274693760,2020-07-12 13:46:08.355191441,,,,,,,,
5819.json,1.006759962373165,0.009870195709540832,117,99.01184581971441,2020-07-12 13:46:07.256138317,2020-07-12 13:46:08.262898279,,,,,,,,
5826.json,1.3066349156294788,0.009898749360829384,174,98.51127355407463,2020-07-12 13:46:09.927737961,2020-07-12 13:46:11.234372876,,,,,,,,
5833.json,1.059087555290545,0.009898014535425654,22,98.13149983892474,2020-07-12 13:46:07.211890725,2020-07-12 13:46:08.270978280,,,,,,,,
5836.json,1.0429565914664138,0.00983921312704164,21,99.2782009304818,2020-07-12 13:46:37.574380404,2020-07-12 13:46:38.617336996,,,,,,,,
5841.json,1.1642964731680046,0.009866919264135632,145,96.49625688435444,2020-07-12 13:46:12.069211831,2020-07-12 13:46:13.233508304,,,,,,,,
5846.json,1.1818657756269104,0.009848881463557587,15,99.2238842632261,2020-07-12 13:46:51.939581353,2020-07-12 13:46:53.121447129,,,,,,,,
5869.json,1.0638581522463646,0.009850538446725598,10,99.53920238134008,2020-07-12 13:46:23.172910279,2020-07-12 13:46:24.236768431,,,,,,,,
5945.json,1.1374491968041767,0.009890862580905884,106,98.59016179590634,2020-07-12 14:02:47.847358199,2020-07-12 14:02:48.984807396,,,,,,,,
5950.json,1.1861346110018722,0.009884455091682268,159,98.01427664908681,2020-07-12 14:02:27.610988793,2020-07-12 14:02:28.797123404,,,,,,,,
5954.json,1.1085104832342925,0.009897415028877612,9,98.18019599561542,2020-07-12 14:02:14.500605415,2020-07-12 14:02:15.609115898,,,,,,,,
5967.json,1.1868150705089633,0.009890125587574693,50,100,2020-07-12 14:02:56.435668729,2020-07-12 14:02:57.622483800,,,,,,,,
6003.json,1.0276069958883873,0.009880836498926801,9,99.507513926169,2020-07-12 14:02:17.205705906,2020-07-12 14:02:18.233312902,,,,,,,,
6007.json,1.0446789460531676,0.009855461755218562,92,98.27289464110842,2020-07-12 14:02:31.046431750,2020-07-12 14:02:32.091110696,,,,,,,,
6009.json,1.226977252434903,0.009894977842216959,136,98.86223802833456,2020-07-12 14:02:15.156403602,2020-07-12 14:02:16.383380854,,,,,,,,
6029.json,1.175682783251382,0.009879687254213294,166,98.76588773338703,2020-07-12 14:02:43.836017755,2020-07-12 14:02:45.011700538,,,,,,,,
6030.json,1.0559293001265573,0.0098684981320239,40,100,2020-07-12 14:02:48.465467847,2020-07-12 14:02:49.521397146,,,,,,,,
6031.json,1.6624828585573823,0.0098957313009368,60,99.04196455709035,2020-07-12 14:02:49.831137372,2020-07-12 14:02:51.493620230,,,,,,,,
6042.json,1.2250397606183512,0.00987935290821251,1,98.54283056174296,2020-07-12 13:45:51.239996610,2020-07-12 13:45:52.465036371,,,,,,,,
6046.json,1.156047136737378,0.009880744758439128,10,99.17665807429994,2020-07-12 13:45:50.264003394,2020-07-12 13:45:51.420050531,,,,,,,,
6047.json,1.3559597671987191,0.00989751654889576,107,98.6772257618988,2020-07-12 13:45:48.089588055,2020-07-12 13:45:49.445547822,,,,,,,,
6050.json,1.585147602338587,0.00990717251461617,20,97.10747736687502,2020-07-12 13:45:56.042556331,2020-07-12 13:45:57.627703934,,,,,,,,
6052.json,1.3142253475864507,0.00988139359087557,104,98.46051626809172,2020-07-12 13:45:54.867998978,2020-07-12 13:45:56.182224326,,,,,,,,
6059.json,1.0921027536281755,0.00983876354619978,24,99.22196039211553,2020-07-12 13:45:55.443498426,2020-07-12 13:45:56.535601180,,,,,,,,
6070.json,1.0788029467207565,0.0098972747405574,153,96.85520127360724,2020-07-12 13:45:31.432215423,2020-07-12 13:45:32.511018370,,,,,,,,
6071.json,1.152418229824164,0.00984972846003559,120,99.27010702827587,2020-07-12 13:45:37.425240425,2020-07-12 13:45:38.577658655,,,,,,,,
6076.json,1.7843665145405097,0.009913147303002832,7,97.20891508649339,2020-07-12 13:45:01.137437575,2020-07-12 13:45:02.921804089,,,,,,,,
6088.json,1.448557388646801,0.009921625949635623,144,97.37335970818171,2020-07-12 13:45:15.865328591,2020-07-12 13:45:17.313885980,,,,,,,,
6095.json,1.0584478151496484,0.009892035655604191,139,98.52860520774539,2020-07-12 13:45:54.141052307,2020-07-12 13:45:55.199500122,,,,,,,,
6104.json,1.2975591879764252,0.009905031969285688,132,97.42901222996429,2020-07-12 13:45:17.545967249,2020-07-12 13:45:18.843526437,,,,,,,,
6105.json,1.3296369479262395,0.009922663790494324,19,98.86719576199192,2020-07-12 13:45:34.114876674,2020-07-12 13:45:35.444513622,,,,,,,,
6107.json,1.0654187242835071,0.009864988187810252,93,98.19259457687608,2020-07-12 13:45:20.960223837,2020-07-12 13:45:22.025642561,,,,,,,,
6108.json,1.2592141656785785,0.009915072170697469,114,98.34041803639566,2020-07-12 13:45:44.222721576,2020-07-12 13:45:45.481935742,,,,,,,,
6109.json,1.1142806481177558,0.009860890691307574,23,100,2020-07-12 13:45:37.574474441,2020-07-12 13:45:38.688755089,,,,,,,,
6112.json,1.1038528196240502,0.009855828746643305,20,98.67160879149051,2020-07-12 13:45:02.591654446,2020-07-12 13:45:03.695507266,,,,,,,,
6123.json,1.2847434018748007,0.009882641552883082,101,98.01458695798794,2020-07-12 13:45:14.584266402,2020-07-12 13:45:15.869009804,,,,,,,,
6132.json,1.1734620925359103,0.009861025987696725,73,96.66694201842024,2020-07-12 13:45:22.740824335,2020-07-12 13:45:23.914286427,,,,,,,,
6138.json,1.6972190604536692,0.00992525766347175,53,100,2020-07-12 13:45:24.467369608,2020-07-12 13:45:26.164588669,,,,,,,,
6142.json,1.0934231389842317,0.009850658909767853,126,99.4083019390246,2020-07-12 13:45:25.933395108,2020-07-12 13:45:27.026818247,,,,,,,,
6149.json,1.6288990223606632,0.009932311111955264,103,97.14311635565078,2020-07-12 13:45:50.465933025,2020-07-12 13:45:52.094832048,,,,,,,,
6150.json,1.7584705355029868,0.00993486178250275,59,97.99786717531117,2020-07-12 13:45:50.551753119,2020-07-12 13:45:52.310223654,,,,,,,,
6151.json,1.0348893582146772,0.009856089125854069,10,98.77436228580042,2020-07-12 13:45:52.571049427,2020-07-12 13:45:53.605938786,,,,,,,,
6153.json,1.381535224543498,0.009868108746739272,109,99.11701543527558,2020-07-12 13:45:52.697255447,2020-07-12 13:45:54.078790671,,,,,,,,
6154.json,1.4892310276747835,0.009928206851165224,130,97.73326103801288,2020-07-12 13:45:52.858799151,2020-07-12 13:45:54.348030179,,,,,,,,
6176.json,1.2625127353385803,0.009863380744832659,48,100,2020-07-12 13:57:07.871950014,2020-07-12 13:57:09.134462749,,,,,,,,
6186.json,1.0194771794213349,0.009897836693411018,8,98.7301926337259,2020-07-12 13:57:14.698427100,2020-07-12 13:57:15.717904279,,,,,,,,
6191.json,1.4452104721431027,0.009898701863993855,58,98.29670423214128,2020-07-12 13:57:51.031135980,2020-07-12 13:57:52.476346452,,,,,,,,
6198.json,2.0208435453301092,0.009906095810441712,39,100,2020-07-12 13:57:51.172064067,2020-07-12 13:57:53.192907612,,,,,,,,
6233.json,1.0642308605535007,0.009853989449569452,8,98.87515158733177,2020-07-12 13:57:47.203267140,2020-07-12 13:57:48.267498000,,,,,,,,
6242.json,1.4253851808777043,0.009898508200539613,70,97.60031426093177,2020-07-12 13:57:58.098256110,2020-07-12 13:57:59.523641291,,,,,,,,
6251.json,1.0464033432948643,0.009871729653725134,112,96.81251602174903,2020-07-12 13:57:04.366116688,2020-07-12 13:57:05.412520031,,,,,,,,
6260.json,1.1864845004575955,0.00988737083714663,95,97.50574863623912,2020-07-12 13:57:40.987210236,2020-07-12 13:57:42.173694736,,,,,,,,
6267.json,1.043351122969888,0.009842935122357434,86,97.9516513590758,2020-07-12 13:57:55.530609638,2020-07-12 13:57:56.573960761,,,,,,,,
6318.json,1.042937076337516,0.009839029022052038,14,100,2020-07-12 13:59:14.552522460,2020-07-12 13:59:15.595459536,,,,,,,,
6325.json,1.2785596841056126,0.009911315380663664,64,97.48272495739904,2020-07-12 13:59:27.389236991,2020-07-12 13:59:28.667796675,,,,,,,,
6339.json,1.1107218532225076,0.009829396931172634,9,99.26820383650042,2020-07-12 13:59:52.011236686,2020-07-12 13:59:53.121958540,,,,,,,,
6371.json,1.3028480565244323,0.009870061034276002,158,99.10849771445169,2020-07-12 13:59:22.843082686,2020-07-12 13:59:24.145930742,,,,,,,,
6380.json,1.0724540372551488,0.009839027864726135,173,96.48076404413044,2020-07-12 13:59:37.838652935,2020-07-12 13:59:38.911106972,,,,,,,,
6392.json,1.047358268843908,0.009880738385319887,57,98.09416258418885,2020-07-12 13:29:33.203701376,2020-07-12 13:29:34.251059645,,,,,,,,
6405.json,1.2532439985535717,0.009868062980736786,157,98.86190971600077,2020-07-12 13:27:55.300337269,2020-07-12 13:27:56.553581268,,,,,,,,
6423.json,1.1195103064272303,0.009907170853338322,122,98.40105074692629,2020-07-12 13:27:49.409412078,2020-07-12 13:27:50.528922385,,,,,,,,
6428.json,1.258079077042627,0.009906134464902574,54,100,2020-07-12 09:41:15.086869133,2020-07-12 09:41:16.344948210,,,,,,,,
6457.json,1.0078656179176093,0.009881035469780483,125,99.5853789143832,2020-07-12 09:41:13.478202906,2020-07-12 09:41:14.486068524,,,,,,,,
6466.json,1.0238634848686843,0.009844841200660426,105,98.10545062740715,2020-07-12 09:41:18.061591788,2020-07-12 09:41:19.085455273,,,,,,,,
6467.json,1.2934774391696244,0.009873873581447515,1,99.24577206192096,2020-07-12 09:41:21.917077723,2020-07-12 09:41:23.210555162,,,,,,,,
6555.json,1.041188277061549,0.00982253091567499,49,100,2020-07-12 13:58:01.849632961,2020-07-12 13:58:02.890821238,,,,,,,,
6559.json,1.0422943980577557,0.00983296601941279,6,100,2020-07-12 13:58:38.562898657,2020-07-12 13:58:39.605193055,,,,,,,,
6560.json,1.0318624183442253,0.00982726112708786,164,98.89015240876085,2020-07-12 13:58:54.416744434,2020-07-12 13:58:55.448606852,,,,,,,,
6563.json,1.1200552426761305,0.00982504598838711,20,98.2027785530066,2020-07-12 13:58:37.190120669,2020-07-12 13:58:38.310175912,,,,,,,,
6585.json,1.0273403894773026,0.009878272975743294,74,97.9004926722588,2020-07-12 13:58:32.687468686,2020-07-12 13:58:33.714809075,,,,,,,,
6592.json,2.1410581365815133,0.009912306187877376,35,100,2020-07-12 13:58:13.536851474,2020-07-12 13:58:15.677909612,,,,,,,,
6611.json,1.027340389477306,0.009878272975743329,110,97.54526444218746,2020-07-12 13:58:30.709053351,2020-07-12 13:58:31.736393740,,,,,,,,
6623.json,1.6929955142844975,0.009900558563067237,61,98.37774457448289,2020-07-12 13:58:16.483937375,2020-07-12 13:58:18.176932889,,,,,,,,
6630.json,1.1318963916141769,0.009842577318384147,90,97.49523547478127,2020-07-12 13:58:56.216504466,2020-07-12 13:58:57.348400858,,,,,,,,
6634.json,2.579685924757687,0.009960177315666745,38,100,2020-07-12 13:58:24.659278793,2020-07-12 13:58:27.238964718,,,,,,,,
6638.json,1.2397012922972879,0.009917610338378303,111,97.6345743223993,2020-07-12 13:58:01.429933235,2020-07-12 13:58:02.669634527,,,,,,,,
6646.json,1.3118250899880017,0.009863346541263172,152,98.88842276598298,2020-07-12 13:58:05.735235302,2020-07-12 13:58:07.047060392,,,,,,,,
6647.json,1.3532510203557724,0.009877744674129725,128,97.8226005757736,2020-07-12 13:58:11.660122754,2020-07-12 13:58:13.013373775,,,,,,,,
6654.json,1.4558058925476587,0.00990344144590244,116,99.0147745150126,2020-07-12 13:58:48.329556059,2020-07-12 13:58:49.785361952,,,,,,,,
6673.json,1.1185022806029643,0.009898250270822693,18,100,2020-07-12 09:39:18.272227840,2020-07-12 09:39:19.390730120,,,,,,,,
6674.json,1.04409204346274,0.009849924938327736,87,98.32553876386257,2020-07-12 09:39:53.972572401,2020-07-12 09:39:55.016664445,,,,,,,,
6677.json,1.2683272713993858,0.009908806807807702,5,99.13076545074321,2020-07-12 09:39:36.302798241,2020-07-12 09:39:37.571125512,,,,,,,,
6707.json,1.2158378882815626,0.009884860880337907,33,98.02935058133568,2020-07-12 09:42:48.161578456,2020-07-12 09:42:49.377416344,,,,,,,,
6716.json,1.1270816355078743,0.009886681013226968,30,98.9400623029085,2020-07-12 09:42:06.423911565,2020-07-12 09:42:07.550993201,,,,,,,,
6741.json,1.1785882077401197,0.009904102586051426,138,99.10891029693968,2020-07-12 09:42:51.756644805,2020-07-12 09:42:52.935233013,,,,,,,,
6746.json,1.1667322329669645,0.009887561296330208,68,96.27018857017406,2020-07-12 13:56:50.360670070,2020-07-12 13:56:51.527402303,,,,,,,,
6756.json,1.1672043727503016,0.00989156248093476,75,97.50483794561293,2020-07-12 13:56:28.636181842,2020-07-12 13:56:29.803386215,,,,,,,,
6798.json,1.2796812276881582,0.009920009516962466,80,99.1664579467055,2020-07-12 13:56:48.193574190,2020-07-12 13:56:49.473255418,,,,,,,,
6852.json,1.155104403551647,0.009872687209843136,163,98.87290130009146,2020-07-12 13:56:37.314353760,2020-07-12 13:56:38.469458164,,,,,,,,
6870.json,1.0949695287832313,0.00986459034939848,32,100,2020-07-12 09:04:53.913695982,2020-07-12 09:04:55.008665511,,,,,,,,
6938.json,1.1355053527478276,0.009873959589111544,10,99.15600579305861,2020-07-12 13:43:55.728912725,2020-07-12 13:43:56.864418078,,,,,,,,
6939.json,1.3563165585766939,0.009900120865523313,17,100,2020-07-12 13:43:16.685775230,2020-07-12 13:43:18.042091789,,,,,,,,
6943.json,1.4478069590721248,0.00991648602104195,102,97.25451071438111,2020-07-12 13:43:45.185975203,2020-07-12 13:43:46.633782162,,,,,,,,
6949.json,1.0876810628148164,0.009888009661952876,124,97.4274438301069,2020-07-12 13:43:57.816291161,2020-07-12 13:43:58.903972224,,,,,,,,
6956.json,1.103852819624045,0.009855828746643258,10,99.11334421458915,2020-07-12 13:43:57.624316758,2020-07-12 13:43:58.728169577,,,,,,,,
6968.json,1.5917877616317853,0.009886880507029723,100,97.5570856729919,2020-07-12 13:43:47.257698973,2020-07-12 13:43:48.849486735,,,,,,,,
6969.json,1.2897004055136279,0.00992077235010483,108,98.52301831400798,2020-07-12 13:43:53.455000301,2020-07-12 13:43:54.744700707,,,,,,,,
6973.json,1.1547596675268181,0.009869740748092463,5,99.49694621409047,2020-07-12 09:40:11.963321042,2020-07-12 09:40:13.118080710,,,,,,,,
6975.json,1.3169582969331515,0.009901942082204147,85,98.21262504204519,2020-07-12 09:40:37.493866926,2020-07-12 09:40:38.810825223,,,,,,,,
6981.json,1.3925754874944607,0.009876421897123835,5,99.15096892889846,2020-07-12 09:40:02.078961641,2020-07-12 09:40:03.471537128,,,,,,,,
6982.json,1.4136670323575444,0.00988578344305975,127,98.84779726028593,2020-07-12 09:40:48.853605723,2020-07-12 09:40:50.267272754,,,,,,,,
6993.json,1.2262487388221714,0.009889102732436867,20,97.15732696064548,2020-07-12 09:40:52.782457102,2020-07-12 09:40:54.008705841,,,,,,,,
6994.json,1.2485539024439536,0.009909157955904394,150,98.11537574922824,2020-07-12 09:40:08.888980877,2020-07-12 09:40:10.137534779,,,,,,,,
7012.json,1.4555436324337094,0.009901657363494623,20,97.01116169608022,2020-07-12 09:40:46.225836555,2020-07-12 09:40:47.681380188,,,,,,,,
7032.json,1.3001217974350787,0.009849407556326354,5,98.94482990207727,2020-07-12 09:40:22.177102570,2020-07-12 09:40:23.477224367,,,,,,,,
7038.json,1.0781017491320029,0.009890841735155989,55,98.86848842712965,2020-07-12 09:40:55.445893464,2020-07-12 09:40:56.523995212,,,,,,,,
7043.json,1.3756231265637524,0.009896569255854333,5,98.44555185863089,2020-07-12 09:40:54.801232629,2020-07-12 09:40:56.176855756,,,,,,,,
7048.json,1.3628995679750062,0.009876083825905843,5,98.95304505144699,2020-07-12 09:40:33.874755047,2020-07-12 09:40:35.237654615,,,,,,,,
7075.json,1.2158378882815626,0.009884860880337907,137,98.0856858656573,2020-07-12 13:31:30.019997334,2020-07-12 13:31:31.235835222,,,,,,,,
7115.json,1.4318090921210498,0.009874545462903792,156,98.91638206318488,2020-07-12 14:04:25.804559392,2020-07-12 14:04:27.236368484,,,,,,,,
7123.json,1.087846286484833,0.009889511695316664,3,98.59821750421887,2020-07-12 14:04:21.963678135,2020-07-12 14:04:23.051524421,,,,,,,,
7126.json,1.0408749508015234,0.00981957500756154,113,98.00169643700545,2020-07-12 14:04:36.901406263,2020-07-12 14:04:37.942281214,,,,,,,,
7143.json,1.3208853392952449,0.009857353278322723,165,98.54812911273908,2020-07-12 14:04:19.479504797,2020-07-12 14:04:20.800390136,,,,,,,,
7147.json,1.6659288541820914,0.009916243179655306,155,99.73868677766738,2020-07-12 14:04:21.848061621,2020-07-12 14:04:23.513990474,,,,,,,,
7157.json,2.0215084661617517,0.009909355226283096,56,100,2020-07-12 13:44:28.378325219,2020-07-12 13:44:30.399833685,,,,,,,,
7158.json,2.0768992413198895,0.009937316944114304,140,99.0454773229568,2020-07-12 13:44:13.580566935,2020-07-12 13:44:15.657466176,,,,,,,,
7164.json,1.4535204829832225,0.009887894442062738,78,99.26473336003964,2020-07-12 13:44:15.797893614,2020-07-12 13:44:17.251414097,,,,,,,,
7165.json,1.042020112432187,0.009830378419171577,84,99.2367540272075,2020-07-12 13:44:16.008186789,2020-07-12 13:44:17.050206903,,,,,,,,
7170.json,1.1049646070584718,0.009865755420164926,77,99.47671203954704,2020-07-12 13:44:10.440603549,2020-07-12 13:44:11.545568156,,,,,,,,
7171.json,1.0072577159993337,0.00987507564705229,2,97.95114560317563,2020-07-12 13:44:31.816659130,2020-07-12 13:44:32.823916846,,,,,,,,
7176.json,1.4178233650727137,0.009914848706802194,129,99.00558068122413,2020-07-12 13:44:20.411742952,2020-07-12 13:44:21.829566317,,,,,,,,
7179.json,1.5517930942540978,0.00988403244747833,81,99.09311223754426,2020-07-12 13:44:10.438608186,2020-07-12 13:44:11.990401280,,,,,,,,
7181.json,1.6411677691390096,0.009886552826138612,131,99.01207321073149,2020-07-12 13:44:22.147211691,2020-07-12 13:44:23.788379461,,,,,,,,
7184.json,1.4597710090850953,0.009930415027789763,28,99.09904609285547,2020-07-12 13:44:33.059592054,2020-07-12 13:44:34.519363063,,,,,,,,
7185.json,1.8265259545529444,0.009926771492135568,71,98.91656764004307,2020-07-12 13:44:07.283728078,2020-07-12 13:44:09.110254032,,,,,,,,
7189.json,1.1994421699856694,0.009912745206493136,51,97.51373712133878,2020-07-12 13:44:21.993352213,2020-07-12 13:44:23.192794383,,,,,,,,
