,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
1372.json,1.1437735403949745,0.009860116727542884,3,98.65432488973192,2022-07-17 17:46:28.047350178,2022-07-17 17:46:29.191123718,,,,,,,,
1376.json,1.1313741880557742,0.009838036417876297,12,98.95722306911591,2022-07-17 17:46:02.895288485,2022-07-17 17:46:04.026662673,,,,,,,,
1382.json,1.0215163682980801,0.009822272772096925,7,99.08713711705789,2022-07-17 18:42:36.851076681,2022-07-17 18:42:37.872593050,,,,,,,,
1392.json,1.1623700710153457,0.009850593822163948,7,98.66954680306948,2022-07-17 18:42:29.849419446,2022-07-17 18:42:31.011789517,,,,,,,,
1393.json,1.2355267815741442,0.009884214252593154,78,99.31898877848917,2022-07-17 18:42:50.267840874,2022-07-17 18:42:51.503367656,,,,,,,,
1394.json,1.1129343187134566,0.009848976271800501,7,99.3991187738083,2022-07-17 18:42:57.731354342,2022-07-17 18:42:58.844288661,,,,,,,,
1395.json,1.0656206867083569,0.009866858210262563,7,99.46978129518217,2022-07-17 18:42:55.210624546,2022-07-17 18:42:56.276245233,,,,,,,,
1399.json,1.1925565483352507,0.009855839242440089,7,99.00823937688115,2022-07-17 18:42:31.699127723,2022-07-17 18:42:32.891684272,,,,,,,,
1404.json,1.121495897609229,0.009837683312361659,7,99.47192380334782,2022-07-17 18:42:48.202658243,2022-07-17 18:42:49.324154141,,,,,,,,
1412.json,1.1029201704616227,0.009847501521978774,7,99.18627694891012,2022-07-17 18:42:33.994750408,2022-07-17 18:42:35.097670578,,,,,,,,
1422.json,1.137178977919369,0.009888512851472775,7,99.48858135223789,2022-07-17 18:42:39.322312382,2022-07-17 18:42:40.459491360,,,,,,,,
1423.json,1.0851456811873277,0.009864960738066616,7,99.2493307147645,2022-07-17 18:42:45.416971022,2022-07-17 18:42:46.502116703,,,,,,,,
1429.json,1.3114652873950163,0.009860641258609146,59,97.78188343140776,2022-07-17 18:42:42.995309921,2022-07-17 18:42:44.306775208,,,,,,,,
1446.json,1.0568116936562504,0.009876744800525705,12,99.03900658723326,2022-07-17 17:34:44.865065389,2022-07-17 17:34:45.921877083,,,,,,,,
1450.json,1.0246243846615979,0.009852157544823057,22,99.71336829877667,2022-07-17 17:34:13.604125862,2022-07-17 17:34:14.628750247,,,,,,,,
1454.json,1.0218170166475673,0.009825163621611224,12,99.0027896133228,2022-07-17 17:34:42.306359152,2022-07-17 17:34:43.328176169,,,,,,,,
1483.json,1.953087842156414,0.009914151483027482,20,100,2022-07-17 17:34:19.639122830,2022-07-17 17:34:21.592210672,,,,,,,,
