,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
10032.json,1.0036594592655312,0.009839798620250306,98,100,2020-07-16 06:57:15.495922140,2020-07-16 06:57:16.499581599,,,,,,,,
10078.json,1.3487071698412203,0.00991696448412662,17,98.54879854380113,2020-07-16 09:02:05.155887002,2020-07-16 09:02:06.504594172,,,,,,,,
10118.json,1.037467053724015,0.00988063860689538,167,97.92918721490372,2020-07-16 09:02:04.504588240,2020-07-16 09:02:05.542055294,,,,,,,,
10232.json,1.293968743174542,0.009877623993698794,109,100,2020-07-16 10:12:16.404095115,2020-07-16 10:12:17.698063858,,,,,,,,
10236.json,1.6954833301186198,0.009915107193676139,83,98.46687103196302,2020-07-16 10:12:23.844550671,2020-07-16 10:12:25.540034001,,,,,,,,
10245.json,1.718238466453391,0.009932014256956017,22,100,2020-07-16 10:12:08.864762679,2020-07-16 10:12:10.583001145,,,,,,,,
10249.json,1.0523406083984952,0.009834958956995283,54,100,2020-07-16 10:12:49.664686983,2020-07-16 10:12:50.717027591,,,,,,,,
10252.json,1.207769677878865,0.009899751458023482,162,97.9819635523219,2020-07-16 10:12:42.649998622,2020-07-16 10:12:43.857768299,,,,,,,,
10255.json,1.7516147982725414,0.00989612880379967,209,97.75081986556603,2020-07-16 10:12:20.506919577,2020-07-16 10:12:22.258534376,,,,,,,,
10256.json,1.458318947863816,0.009920537060298069,43,96.39948813522298,2020-07-16 10:12:17.747918400,2020-07-16 10:12:19.206237348,,,,,,,,
10260.json,1.1899882614568718,0.009916568845473931,11,99.09190579465637,2020-07-16 10:12:17.427088231,2020-07-16 10:12:18.617076493,,,,,,,,
10264.json,1.0258937123483989,0.009864362618734605,261,97.16013139339543,2020-07-16 10:12:54.005267995,2020-07-16 10:12:55.031161708,,,,,,,,
10267.json,1.3773365148564665,0.009908895790334292,104,100,2020-07-16 10:12:41.163429526,2020-07-16 10:12:42.540766041,,,,,,,,
10269.json,1.066659105490345,0.009876473198984674,75,100,2020-07-16 10:12:40.239164233,2020-07-16 10:12:41.305823339,,,,,,,,
10270.json,1.0938546114891423,0.009854546049451733,103,100,2020-07-16 10:12:35.659977270,2020-07-16 10:12:36.753831881,,,,,,,,
10271.json,1.4383306828016913,0.009919521950356492,240,97.1031751122946,2020-07-16 10:12:57.888914474,2020-07-16 10:12:59.327245156,,,,,,,,
10279.json,1.2238368217570983,0.009869651788363696,73,100,2020-07-16 10:12:07.646980403,2020-07-16 10:12:08.870817224,,,,,,,,
10281.json,1.3212020459848084,0.00985971676108066,129,97.58168204175406,2020-07-16 10:12:09.035403864,2020-07-16 10:12:10.356605910,,,,,,,,
10282.json,1.2637584787680787,0.009873113115375615,116,98.82661622833153,2020-07-16 10:12:09.790617821,2020-07-16 10:12:11.054376300,,,,,,,,
10283.json,1.2924802623764435,0.009866261544858347,133,99.03511241267934,2020-07-16 10:12:10.023771123,2020-07-16 10:12:11.316251386,,,,,,,,
10286.json,1.1539398943831518,0.009862734140026938,174,97.77043532735978,2020-07-16 10:12:09.983222723,2020-07-16 10:12:11.137162617,,,,,,,,
10290.json,1.1927987780885871,0.009857841141227994,134,98.28937405240598,2020-07-16 10:12:10.855013331,2020-07-16 10:12:12.047812109,,,,,,,,
10294.json,2.47176290700226,0.009926758662659678,139,96.51260339897827,2020-07-16 10:12:11.064513400,2020-07-16 10:12:13.536276306,,,,,,,,
