,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
12875.json,1.3115342196798006,0.0098611595464646,12,97.08499199498486,2022-07-16 19:09:03.847487002,2022-07-16 19:09:05.159021221,35.072804375850794,38.86696341543487,-37.75943,-33.967228,Control,Absent,Foraging,3.0
12877.json,1.0746646593579283,0.0098593088014488,10,99.57684075609193,2022-07-16 19:09:33.870196422,2022-07-16 19:09:34.944861081,14.2971188881818,20.90757456947776,-61.938076,-55.306744,Control,Absent,Foraging,3.0
12879.json,1.4142410880820862,0.0098897978187558,3,97.85943120516492,2022-07-16 19:09:25.022786954,2022-07-16 19:09:26.437028042,46.80232794365186,50.44316943843713,-21.23948,-17.508667,Control,Absent,Foraging,3.0
12880.json,1.2276578297667058,0.0099004663690863,5,98.0014584286919,2022-07-16 19:09:34.260469377,2022-07-16 19:09:35.488127207,40.16329947440855,45.181731500933246,-35.383442,-30.365011,Control,Absent,Foraging,3.0
12881.json,1.23196754651838,0.009855740372147,10,98.54488275900292,2022-07-16 19:09:17.572670489,2022-07-16 19:09:18.804638036,17.18421404438634,22.834319649973224,-45.97044,-40.306904,Control,Absent,Foraging,3.0
12882.json,1.1661813727073906,0.0098828929890456,10,99.64810949260864,2022-07-16 19:09:03.386351261,2022-07-16 19:09:04.552532634,26.97723676720444,31.67288610237796,-48.128582,-43.370148,Control,Absent,Foraging,3.0
12883.json,1.2300177393277956,0.0098401419146223,3,99.53835793210769,2022-07-16 19:09:21.878933754,2022-07-16 19:09:23.108951493,44.621217789188506,50.05554923395957,-18.967293,-13.429915,Control,Absent,Foraging,3.0
12884.json,1.170796411941053,0.009838625310429,3,99.22218616284044,2022-07-16 19:09:07.363137472,2022-07-16 19:09:08.533933883,37.97338598601672,41.426174773650914,-39.200237,-35.738274,Control,Absent,Foraging,3.0
12886.json,1.356288671006986,0.0098999173066203,5,98.14807508563,2022-07-16 19:09:47.129716038,2022-07-16 19:09:48.486004709,28.850932316473354,34.39065493756568,-54.957893,-49.360477,Control,Absent,Foraging,3.0
12892.json,1.0364351887684862,0.0098708113216046,7,100.0,2022-07-16 19:03:39.013139299,2022-07-16 19:03:40.049574488,34.2978394486522,37.18515302934719,-48.932323,-46.03778,Control,Absent,Foraging,3.0
12893.json,1.3518197573656892,0.0098672974990196,11,100.0,2022-07-16 19:03:36.419144114,2022-07-16 19:03:37.770963871,34.418666390811694,36.71504797094008,-49.770725,-47.47434,Control,Absent,Foraging,3.0
12915.json,1.2388744931425748,0.0099109959451405,4,99.49976823855906,2022-07-16 19:07:34.623639360,2022-07-16 19:07:35.862513853,32.42838267664756,32.9664550289031,-46.400417,-45.84117,Control,Absent,Foraging,3.0
12917.json,1.1518464204772698,0.0098448412006604,8,100.0,2022-07-16 19:07:10.798560192,2022-07-16 19:07:11.950406612,37.497876818426725,42.445653810172246,-43.16446,-38.264545,Control,Absent,Foraging,3.0
12918.json,1.24907826601671,0.0099133195715611,4,98.89466905925477,2022-07-16 19:07:40.911015190,2022-07-16 19:07:42.160093456,33.5485232650854,34.48539142244181,-41.319916,-40.370453,Control,Absent,Foraging,3.0
12921.json,1.4872658703470307,0.0099151058023135,2,100.0,2022-07-16 19:07:27.751220271,2022-07-16 19:07:29.238486141,33.44092276262089,34.95813418709658,-47.062,-45.549625,Control,Absent,Foraging,3.0
12923.json,1.3243495732758248,0.0098832057707151,4,98.3417160378031,2022-07-16 19:07:43.964589613,2022-07-16 19:07:45.288939187,31.88228368473624,32.78920314126386,-35.367226,-34.45861,Control,Absent,Foraging,3.0
12924.json,1.118634239366127,0.0098994180474878,6,100.0,2022-07-16 19:07:05.223865015,2022-07-16 19:07:06.342499255,25.119698179529067,32.06026767162567,-47.535854,-40.675686,Control,Absent,Foraging,3.0
12925.json,1.327357284056795,0.0099056513735581,4,97.91436391569096,2022-07-16 19:07:30.989392304,2022-07-16 19:07:32.316749588,33.684822607897,34.341586472745426,-46.610516,-45.926414,Control,Absent,Foraging,3.0
