,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
13065.json,1.2007282532373935,0.0098420348626015,19,98.32574407045443,2021-07-09 11:13:21.752563465,2021-07-09 11:13:22.953291719,18.01948258751317,20.075028319107854,-61.04976,-58.995876,Control,Present,,
13071.json,1.206322420131599,0.0098878886896032,39,96.0696603937684,2021-07-09 11:13:36.487238233,2021-07-09 11:13:37.693560653,24.55258590496139,27.33942276910441,-55.671352,-52.88452,Control,Present,,
13072.json,1.1569396988966822,0.0098883734948434,12,99.5428935957986,2021-07-09 11:13:21.609674499,2021-07-09 11:13:22.766614197,17.298064133216595,19.299397593531115,-62.594364,-60.696026,Control,Present,,
13082.json,1.5255835276989238,0.0099063865434995,14,100.0,2021-07-09 11:13:24.691681656,2021-07-09 11:13:26.217265183,19.117909332116444,22.34739555915197,-60.69626,-57.479336,Control,Present,,
13083.json,1.0623933632924007,0.0098369755860407,37,96.77702169508912,2021-07-09 11:13:27.662333782,2021-07-09 11:13:28.724727145,17.315670725124985,20.821984476117944,-61.42863,-58.07854,Control,Present,,
13085.json,1.0221575931212428,0.0098284383953965,5,96.9833849937145,2021-07-09 11:13:29.358532119,2021-07-09 11:13:30.380689712,26.195253978403965,28.516225208607757,-56.807064,-54.389626,Control,Present,,
13095.json,1.048937233846182,0.0098956342815677,38,97.49539148421196,2021-07-09 11:13:50.072641693,2021-07-09 11:13:51.121578927,22.83537957162568,25.9962654691754,-54.843567,-51.68268,Control,Present,,
13099.json,1.0948068104835755,0.0098631244187709,25,98.1608207475997,2021-07-09 11:13:29.296020001,2021-07-09 11:13:30.390826812,23.70737081334211,25.533462966697805,-60.136993,-58.28023,Control,Present,,
13105.json,1.261730979995466,0.0098572732812145,29,97.4493251585082,2021-07-09 11:13:25.153919578,2021-07-09 11:13:26.415650558,14.12548497356946,19.52050397365908,-60.42708,-54.82968,Control,Present,,
13107.json,1.1486513166939858,0.009902166523224,44,97.71063555089134,2021-07-09 11:13:24.727391023,2021-07-09 11:13:25.876042340,17.055855376144937,19.08775892586544,-55.436943,-53.405045,Control,Present,,
13109.json,1.1046585603854062,0.0098630228605839,32,97.4574399752058,2021-07-09 11:13:27.404900309,2021-07-09 11:13:28.509558869,24.63767761120693,27.503666390617976,-56.68371,-53.752674,Control,Present,,
13110.json,1.219032633909798,0.0099108344220308,25,98.66084104245876,2021-07-09 11:13:27.472140395,2021-07-09 11:13:28.691173029,23.511056404609185,25.76505388532366,-58.311344,-56.0955,Control,Present,,
13131.json,1.2517786873177918,0.0098565250969904,6,98.27611548555282,2021-07-09 12:14:23.443810017,2021-07-09 12:14:24.695588704,22.296320556835006,24.70845702347482,-58.183327,-55.698086,AFT,Absent,Foraging,12.0
13169.json,1.487110223004496,0.0099140681533633,47,98.80636581815246,2021-07-09 12:14:29.713403351,2021-07-09 12:14:31.200513574,18.70038994365835,21.13178438808829,-59.939327,-57.547417,AFT,Absent,Foraging,12.0
13186.json,1.0065087116079567,0.0098677324667446,35,96.27312877025524,2021-07-09 11:30:50.421225445,2021-07-09 11:30:51.427734157,26.779322406438396,28.224345650259902,-58.32345,-56.87843,Control,Present,,
13215.json,1.2479014267037662,0.009903979577014,61,99.5871262383264,2021-07-09 11:27:27.679128079,2021-07-09 11:27:28.927029506,29.032348195458678,33.32590154174027,-61.474125,-57.161175,Control,Present,,
13221.json,1.1351604164063005,0.0098709601426634,4,98.81177590610274,2021-07-09 11:27:16.752059916,2021-07-09 11:27:17.887220332,28.651054462352832,31.429949833796574,-58.098747,-55.31986,Control,Present,,
13241.json,1.3414874958810414,0.0098638786461841,22,100.0,2021-07-09 11:36:00.582901138,2021-07-09 11:36:01.924388634,32.07436226409616,35.46653766076542,-56.5398,-53.241447,Control,Present,,
13248.json,1.0318624183442218,0.0098272611270878,34,98.19652709292784,2021-07-09 11:12:18.013598187,2021-07-09 11:12:19.045460605,7.434051249577449,13.466453141432542,-74.83006,-68.781685,Control,Present,,
13253.json,1.5035942367069586,0.0098920673467563,60,99.6283932804144,2021-07-09 11:12:02.674883634,2021-07-09 11:12:04.178477871,22.94502091786218,26.594860934706592,-47.115936,-43.399395,Control,Present,,
13296.json,1.2398346887081717,0.0099186775096653,23,97.86150387116768,2021-07-09 11:12:33.715504599,2021-07-09 11:12:34.955339288,10.508541522881924,17.885534041967148,-69.69619,-62.293907,Control,Present,,
13310.json,1.0521474252304466,0.0098331535068266,3,99.29353476582708,2021-07-09 11:28:00.329992698,2021-07-09 11:28:01.382140123,22.84373408152645,24.162534211811263,-57.70356,-56.361656,Control,Present,,
13321.json,1.073190373735056,0.0098457832452757,19,98.45639126363992,2021-07-09 11:28:00.943475581,2021-07-09 11:28:02.016665955,21.179279609962745,24.68054577862775,-63.70149,-60.33894,Control,Present,,
13332.json,1.0045516035424065,0.0098485451327686,27,100.0,2021-07-09 12:09:24.911175105,2021-07-09 12:09:25.915726708,19.571818944976087,23.232003609965165,-60.62471,-56.929253,BEF+DUR,Absent,Foraging,12.0
13338.json,1.0550577013333502,0.0098603523489098,56,98.04108232204268,2021-07-09 12:09:18.634143373,2021-07-09 12:09:19.689201074,35.248712467424795,36.79565805377382,-43.078827,-41.531883,BEF+DUR,Absent,Foraging,12.0
13339.json,1.2286207486439302,0.0099082318439026,57,98.39500373738012,2021-07-09 12:09:23.672027618,2021-07-09 12:09:24.900648366,25.621568790558847,28.447168091804752,-50.498173,-47.51367,BEF+DUR,Absent,Foraging,12.0
13363.json,1.2528624374966029,0.0098650585629653,20,100.0,2021-07-09 11:21:17.324257398,2021-07-09 11:21:18.577119836,19.71115002966231,22.708811304371828,-62.800198,-59.75668,Control,Present,,
13366.json,1.6232236199436336,0.0098977049996563,4,99.3593575684794,2021-07-09 11:21:18.773874214,2021-07-09 11:21:20.397097834,25.899610482010186,28.7824644948922,-59.062252,-56.181324,Control,Present,,
13370.json,1.2006818462422455,0.0098416544773954,1,100.0,2021-07-09 11:21:02.676230451,2021-07-09 11:21:03.876912297,24.26982162172431,26.799537077644803,-63.262463,-60.664814,Control,Present,,
13387.json,1.227284325763044,0.0098974542400245,50,97.13662302101888,2021-07-09 11:26:10.070657246,2021-07-09 11:26:11.297941571,28.678855276727056,31.40091593853839,-60.0519,-57.31818,Control,Present,,
13388.json,1.0187938539217667,0.0098912024652598,36,97.42898941069156,2021-07-09 11:26:00.190538525,2021-07-09 11:26:01.209332379,17.15276190638542,19.396465063095093,-56.761887,-54.9141,Control,Present,,
13411.json,1.6449076699021887,0.0099090823488083,19,99.06427140965693,2021-07-09 11:14:31.015599421,2021-07-09 11:14:32.660507091,21.29013372964905,26.4293334150084,-59.067905,-53.928707,Control,Present,,
13415.json,1.7607820215043546,0.0098920338286761,54,98.40776949017432,2021-07-09 11:14:53.819494451,2021-07-09 11:14:55.580276472,21.265387349538678,25.11748294053574,-64.39834,-60.483124,Control,Present,,
13416.json,1.870885400911113,0.0098988645550852,19,100.0,2021-07-09 11:14:31.701415558,2021-07-09 11:14:33.572300959,18.290416474037983,22.890988824722616,-60.87734,-56.39155,Control,Present,,
13419.json,1.7428302417082122,0.0099024445551602,19,99.3828404526248,2021-07-09 11:14:28.254195135,2021-07-09 11:14:29.997025376,23.156661969885977,25.957368807161235,-59.97883,-57.14482,Control,Present,,
13429.json,1.053680644090278,0.0098474826550493,2,100.0,2021-07-09 11:14:51.584655731,2021-07-09 11:14:52.638336375,23.15870936114089,26.77921854463735,-61.519802,-58.061802,Control,Present,,
13449.json,1.0065665059621909,0.0098682990780606,43,99.34045557306108,2021-07-09 11:14:18.344823174,2021-07-09 11:14:19.351389680,18.908035818986068,22.081616198922703,-52.5553,-50.833412,Control,Present,,
13454.json,1.2120168573041994,0.009853795587839,6,99.74611969738488,2021-07-09 11:14:20.925209972,2021-07-09 11:14:22.137226829,24.657089083802465,28.31147853377598,-59.142353,-55.4439,Control,Present,,
13519.json,1.678970686819255,0.0099347377918299,43,97.38721774411678,2021-07-09 10:42:46.672369638,2021-07-09 10:42:48.351340325,19.52598056522026,21.96480901998366,-58.043278,-55.709114,Control,Present,Foraging,15.0
13597.json,1.0187379360848894,0.0098906595736397,17,98.08529448212542,2021-07-09 11:31:27.189407447,2021-07-09 11:31:28.208145383,27.30377706885338,30.674154043197632,-57.65531,-54.391052,Control,Present,,
13610.json,1.005525696264037,0.0098580950614121,33,99.40503605357183,2021-07-09 11:31:50.647070435,2021-07-09 11:31:51.652596131,20.94247721111964,24.075463764251225,-69.854645,-66.72166,Control,Present,,
13615.json,1.4325642888503616,0.0098797537162093,18,100.0,2021-07-09 11:22:17.201665328,2021-07-09 11:22:18.634229617,29.69487551694417,31.390078887096426,-57.927628,-56.206306,Control,Present,,
13619.json,1.0719651460566553,0.0098345426243729,8,99.51593890966154,2021-07-09 11:22:37.132284754,2021-07-09 11:22:38.204249900,30.825968876591435,32.110436813919634,-56.25099,-54.966522,Control,Present,,
13622.json,1.1859691652436624,0.0098830763770305,45,99.28768472071056,2021-07-09 11:22:10.394293972,2021-07-09 11:22:11.580263137,26.492181040445963,29.079108200073243,-59.795013,-57.139896,Control,Present,,
13625.json,1.1723976027159535,0.009852080695092,24,100.0,2021-07-09 11:22:20.542291945,2021-07-09 11:22:21.714689547,20.299125980686497,23.900587571633828,-65.51179,-61.99906,Control,Present,,
13630.json,1.0838999316421436,0.0098536357422013,46,97.55630105612164,2021-07-09 11:22:14.754159891,2021-07-09 11:22:15.838059823,24.98480847302605,28.88526391983032,-63.018677,-59.09943,Control,Present,,
13636.json,1.263096454427444,0.0098679410502144,4,100.0,2021-07-09 11:23:28.869259296,2021-07-09 11:23:30.132355751,30.92241172070773,32.61912135957922,-55.223343,-53.526638,Control,Present,,
13641.json,1.0779400801209569,0.0098893585332197,46,97.1836419628967,2021-07-09 11:23:28.999418728,2021-07-09 11:23:30.077358808,22.87751007080078,26.383266420925366,-60.17899,-56.773975,Control,Present,,
13648.json,1.2271623956503817,0.0098964709326643,4,98.14279743109898,2021-07-09 11:23:24.212196771,2021-07-09 11:23:25.439359166,24.517819491299715,26.19491854580966,-60.088463,-58.41136,Control,Present,,
13658.json,1.0652907070975672,0.0098638028434959,31,98.42349323108392,2021-07-09 11:23:23.074720040,2021-07-09 11:23:24.140010747,29.98053715833977,33.54319168204692,-57.481857,-53.889736,Control,Present,,
13691.json,1.56540721883889,0.0099076406255625,59,97.55823708751824,2021-07-09 11:15:00.008297084,2021-07-09 11:15:01.573704303,16.54653440756241,20.27659506241077,-61.054295,-57.29491,Control,Present,,
13696.json,1.3234155631547466,0.0098762355459309,41,96.31190139373214,2021-07-09 11:15:25.900546594,2021-07-09 11:15:27.223962157,20.940450645354854,24.524631408323724,-62.723633,-58.94091,Control,Present,,
13705.json,1.4372980506799775,0.009912400349517,42,96.64359062449653,2021-07-09 11:15:32.118891939,2021-07-09 11:15:33.556189990,22.38578771095908,24.855780143105523,-62.192055,-59.772797,Control,Present,,
13716.json,1.1331038755130578,0.0098530771783744,26,100.0,2021-07-09 11:15:29.992986844,2021-07-09 11:15:31.126090719,22.690743218005544,23.69013302762744,-59.48022,-58.578827,Control,Present,,
13730.json,1.0523327234907462,0.0098348852662686,48,96.53045515481352,2021-07-09 11:15:29.866060748,2021-07-09 11:15:30.918393472,21.19283589449796,23.491064245050605,-58.6618,-56.30903,Control,Present,,
