,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
13734.json,1.1106286927428002,0.009828572502148674,6,97.46409375641382,2022-07-21 07:38:10.435501037,2022-07-21 07:38:11.546129730,,,,,,,,
13736.json,1.2881468112032692,0.009908821624640532,8,97.71202795967534,2022-07-21 07:38:43.500100000,2022-07-21 07:38:44.788246811,,,,,,,,
13740.json,1.1961731742282353,0.009885728712630043,1,98.95426467305757,2022-07-21 07:38:34.382202863,2022-07-21 07:38:35.578376037,,,,,,,,
13742.json,1.353266664905263,0.009877858867921627,7,98.59723549519502,2022-07-21 07:38:14.564944544,2022-07-21 07:38:15.918211209,,,,,,,,
13743.json,1.15022146501353,0.009830952692423334,3,99.05040252492476,2022-07-21 07:38:43.968286955,2022-07-21 07:38:45.118508420,,,,,,,,
13747.json,1.1068692987331659,0.009882761595831837,9,99.46598906882357,2022-07-21 07:38:47.513664845,2022-07-21 07:38:48.620534143,,,,,,,,
13749.json,1.04251424457901,0.009835040043198209,2,100,2022-07-21 07:56:45.155689022,2022-07-21 07:56:46.198203267,,,,,,,,
13754.json,1.3322091754673906,0.009868216114573263,1,98.5304130114818,2022-07-21 07:36:46.393814158,2022-07-21 07:36:47.726023334,,,,,,,,
13755.json,1.0555199891430682,0.00986467279572961,4,98.12181312012524,2022-07-21 07:36:17.827901868,2022-07-21 07:36:18.883421857,,,,,,,,
13760.json,1.169986218854655,0.009915137447920806,1,99.07320033760362,2022-07-21 07:37:10.766564458,2022-07-21 07:37:11.936550677,,,,,,,,
13762.json,1.1718365383439107,0.009847365868436224,1,99.07852434129553,2022-07-21 07:37:36.902097050,2022-07-21 07:37:38.073933588,,,,,,,,
13765.json,1.2590786464598267,0.009914005090234856,5,98.61386134090426,2022-07-21 07:37:26.766061988,2022-07-21 07:37:28.025140635,,,,,,,,
